total_steps,episode,episode_steps,episode_reward,episode_time,win,logs,timestamp,repeated,intrinsic_reward,loss,epsilon
21,1,21,14.0,11.104715347290039,True,"[{'state': array([ 60.5, 141.5, 180. ,  97. ,  30. ,  20. ,   5. ,  20. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ,   1. ,   0. ,   1. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ])}, {'state': array([389., 292.,   0., 196.,  15.,  15.,  20.,  30.,   1.,   1.,   1.,
         1.,   1.,   1.,   1.,   0.,   1.,   1.,   1.,   1.,   1.,   1.,
         1.])}, {'state': array([  0.,   0., 113.,   0.,  10.,  10.,  20.,  10.,   1.,   1.,   1.,
         1.,   1.,   1.,   1.,   0.,   1.,   1.,   1.,   1.,   1.,   1.,
         1.]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([7.10000000e+01, 0.00000000e+00, 6.46000000e+02, 1.04600000e+03,
       1.00000000e+01, 2.00000000e+01, 1.00000000e+01, 5.00000000e+00,
       8.30860534e-01, 1.00000000e+00, 8.30860534e-01, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([7.10000000e+01, 0.00000000e+00, 6.46000000e+02, 1.04600000e+03,
       1.00000000e+01, 2.00000000e+01, 1.00000000e+01, 5.00000000e+00,
       8.93175074e-01, 1.00000000e+00, 8.93175074e-01, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 2}, 'reward': {'reward': 1.0, 'suggested': 'switch'}}, {'state': array([572.        ,   0.        ,   0.        , 130.5       ,
        10.        ,  20.        ,  10.        ,   5.        ,
         0.89317507,   1.        ,   0.89317507,   1.        ,
         1.        ,   1.        ,   1.        ,   1.        ,
         1.        ,   0.        ,   1.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 0, 'true_action': 6}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([5.72000000e+02, 0.00000000e+00, 0.00000000e+00, 1.30500000e+02,
       1.00000000e+01, 2.00000000e+01, 1.00000000e+01, 5.00000000e+00,
       4.74777448e-01, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 5}, 'reward': {'reward': 1.0, 'suggested': 'switch'}}, {'state': array([127.5       ,   0.        , 432.        , 465.        ,
        10.        ,  20.        ,  10.        ,   5.        ,
         0.47477745,   1.        ,   0.47477745,   1.        ,
         1.        ,   1.        ,   1.        ,   1.        ,
         1.        ,   0.        ,   0.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 4}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([5.64000000e+02, 2.82000000e+02, 1.67000000e+02, 0.00000000e+00,
       5.00000000e+00, 1.50000000e+01, 1.00000000e+01, 1.50000000e+01,
       1.00000000e+00, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 4.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 6}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([5.64000000e+02, 2.82000000e+02, 1.67000000e+02, 0.00000000e+00,
       5.00000000e+00, 1.50000000e+01, 1.00000000e+01, 1.50000000e+01,
       9.00000000e-01, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       1.00000000e+00, 9.00000000e-01, 1.00000000e+00, 4.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 5}, 'reward': {'reward': 1.0, 'suggested': 'switch'}}, {'state': array([1.15000000e+02, 2.31500000e+02, 5.47500000e+02, 0.00000000e+00,
       5.00000000e+00, 1.50000000e+01, 1.00000000e+01, 1.50000000e+01,
       9.00000000e-01, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       1.00000000e+00, 9.00000000e-01, 1.00000000e+00, 4.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([  0.        ,   0.        ,  27.5       , 213.        ,
        10.        ,   5.        ,  15.        ,  15.        ,
         0.84662577,   1.        ,   0.47477745,   1.        ,
         0.84662577,   0.9       ,   1.        ,   3.        ,
         1.        ,   0.        ,   0.        ,   0.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 4}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([1.15000000e+02, 2.31500000e+02, 5.47500000e+02, 0.00000000e+00,
       5.00000000e+00, 1.50000000e+01, 1.00000000e+01, 1.50000000e+01,
       9.00000000e-01, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       8.46625767e-01, 9.00000000e-01, 1.00000000e+00, 4.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 8}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([1.15000000e+02, 2.31500000e+02, 5.47500000e+02, 0.00000000e+00,
       5.00000000e+00, 1.50000000e+01, 1.00000000e+01, 1.50000000e+01,
       8.00000000e-01, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       8.46625767e-01, 8.00000000e-01, 1.00000000e+00, 4.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 8}, 'reward': {'reward': 0.0, 'suggested': 'switch'}}, {'state': array([253.5       , 252.5       , 302.5       ,   0.        ,
         5.        ,  15.        ,  10.        ,  15.        ,
         0.8       ,   1.        ,   0.47477745,   1.        ,
         0.84662577,   0.8       ,   1.        ,   4.        ,
         1.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 0, 'true_action': 8}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([253.5       , 252.5       , 302.5       ,   0.        ,
         5.        ,  15.        ,  10.        ,  15.        ,
         0.7       ,   1.        ,   0.47477745,   1.        ,
         0.84662577,   0.7       ,   1.        ,   4.        ,
         0.56      ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.56      ,   1.        ]), 'action': {'chosen_action': 0, 'true_action': 8}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([2.53500000e+02, 2.52500000e+02, 3.02500000e+02, 0.00000000e+00,
       5.00000000e+00, 1.50000000e+01, 1.00000000e+01, 1.50000000e+01,
       6.00000000e-01, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       8.46625767e-01, 6.00000000e-01, 1.00000000e+00, 4.00000000e+00,
       8.00000000e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 8.00000000e-02, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 5}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([2.39500000e+02, 0.00000000e+00, 3.23000000e+02, 0.00000000e+00,
       1.00000000e+01, 2.00000000e+01, 1.00000000e+01, 5.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       8.46625767e-01, 6.00000000e-01, 1.00000000e+00, 5.00000000e+00,
       8.00000000e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 8.00000000e-02, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 8}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([239.5       ,   0.        , 323.        ,   0.        ,
        10.        ,  20.        ,  10.        ,   5.        ,
         0.77483444,   1.        ,   0.47477745,   1.        ,
         0.84662577,   0.6       ,   0.77483444,   5.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 4}, 'reward': {'reward': 1.0, 'suggested': 'switch'}}, {'state': array([ 67.5       ,   0.        , 366.        ,   0.        ,
        10.        ,  20.        ,  10.        ,   5.        ,
         0.77483444,   1.        ,   0.47477745,   1.        ,
         0.84662577,   0.6       ,   0.77483444,   5.        ,
         1.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([  0.        ,   0.        ,  30.5       , 288.        ,
        10.        ,   5.        ,  15.        ,  15.        ,
         0.73619632,   1.        ,   0.47477745,   1.        ,
         0.73619632,   0.6       ,   0.77483444,   3.        ,
         1.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   1.        ]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([  0.        ,   0.        ,  30.5       , 288.        ,
        10.        ,   5.        ,  15.        ,  15.        ,
         0.49079755,   1.        ,   0.47477745,   1.        ,
         0.49079755,   0.6       ,   0.77483444,   3.        ,
         0.65      ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.65      ]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([0.00000000e+00, 0.00000000e+00, 3.05000000e+01, 2.88000000e+02,
       1.00000000e+01, 5.00000000e+00, 1.50000000e+01, 1.50000000e+01,
       2.33128834e-01, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       2.33128834e-01, 6.00000000e-01, 7.74834437e-01, 3.00000000e+00,
       2.50000000e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 2.50000000e-01]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([0.00000000e+00, 0.00000000e+00, 3.05000000e+01, 2.88000000e+02,
       1.00000000e+01, 5.00000000e+00, 1.50000000e+01, 1.50000000e+01,
       1.62576687e-01, 1.00000000e+00, 4.74777448e-01, 1.00000000e+00,
       1.62576687e-01, 6.00000000e-01, 7.74834437e-01, 3.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00])}]",2025-10-24 05:36:16,0,0.0,,
49,2,28,12.0,37.67697191238403,False,"[{'state': array([  0. , 460. , 102. ,  76.5,  20. ,  10. ,  15. ,  10. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ,   1. ,   0. ,   1. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ]), 'action': {'chosen_action': 1, 'true_action': 2}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([798., 628.,   7.,   0.,  10.,   5.,   5.,  10.,   0.,   1.,   1.,
         0.,   1.,   1.,   1.,   2.,   1.,   1.,   1.,   1.,   1.,   1.,
         1.]), 'action': {'chosen_action': 0, 'true_action': 6}, 'reward': {'reward': 0.0, 'suggested': 'switch'}}, {'state': array([416. ,   0. ,  86.5, 448.5,  15. ,  10. ,  15. ,  20. ,   1. ,
         1. ,   1. ,   0. ,   1. ,   1. ,   1. ,   1. ,   1. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([4.16000000e+02, 0.00000000e+00, 8.65000000e+01, 3.03000000e+02,
       1.50000000e+01, 1.00000000e+01, 1.50000000e+01, 2.00000000e+01,
       6.02564103e-01, 1.00000000e+00, 6.02564103e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       2.20000000e-01, 2.20000000e-01, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 6}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([416.        ,   0.        ,  86.5       , 303.        ,
        15.        ,  10.        ,  15.        ,  20.        ,
         0.44551282,   1.        ,   0.44551282,   0.        ,
         1.        ,   1.        ,   1.        ,   1.        ,
         0.        ,   0.        ,   1.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 0}, 'reward': {'reward': 1.0, 'suggested': 'switch'}}, {'state': array([4.43500000e+02, 0.00000000e+00, 9.20000000e+01, 4.78000000e+02,
       1.50000000e+01, 1.00000000e+01, 1.50000000e+01, 2.00000000e+01,
       4.45512821e-01, 1.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 0}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([0.00000000e+00, 5.95000000e+02, 2.64500000e+02, 1.98500000e+02,
       2.00000000e+01, 1.00000000e+01, 1.50000000e+01, 1.00000000e+01,
       6.65399240e-01, 6.65399240e-01, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 0.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 7}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([0.00000000e+00, 5.95000000e+02, 2.64500000e+02, 1.98500000e+02,
       2.00000000e+01, 1.00000000e+01, 1.50000000e+01, 1.00000000e+01,
       3.34600760e-01, 3.34600760e-01, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 0.00000000e+00,
       2.00000000e-01, 0.00000000e+00, 2.00000000e-01, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 5}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([9.00000000e+01, 3.63000000e+02, 0.00000000e+00, 1.91000000e+02,
       2.00000000e+01, 1.50000000e+01, 2.00000000e+01, 1.00000000e+01,
       7.13235294e-01, 3.34600760e-01, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 7.13235294e-01, 5.00000000e+00,
       2.00000000e-01, 0.00000000e+00, 2.00000000e-01, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 7}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([9.00000000e+01, 3.63000000e+02, 0.00000000e+00, 1.91000000e+02,
       2.00000000e+01, 1.50000000e+01, 2.00000000e+01, 1.00000000e+01,
       6.13970588e-01, 3.34600760e-01, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 6.13970588e-01, 5.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 7}, 'reward': {'reward': 0.0, 'suggested': 'switch'}}, {'state': array([2.04000000e+02, 1.02000000e+02, 0.00000000e+00, 7.21500000e+02,
       2.00000000e+01, 1.50000000e+01, 2.00000000e+01, 1.00000000e+01,
       6.13970588e-01, 3.34600760e-01, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 6.13970588e-01, 5.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 0}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([0.00000000e+00, 2.52000000e+02, 8.98000000e+02, 6.73000000e+02,
       2.00000000e+01, 1.00000000e+01, 1.50000000e+01, 1.00000000e+01,
       0.00000000e+00, 0.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 6.13970588e-01, 0.00000000e+00,
       9.10000000e-01, 0.00000000e+00, 0.00000000e+00, 9.10000000e-01,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 8}, 'reward': {'reward': 0.0, 'suggested': 'switch'}}, {'state': array([6.26500000e+02, 0.00000000e+00, 2.61500000e+02, 1.68500000e+02,
       1.50000000e+01, 1.00000000e+01, 1.50000000e+01, 2.00000000e+01,
       4.45512821e-01, 0.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 6.13970588e-01, 1.00000000e+00,
       9.10000000e-01, 0.00000000e+00, 0.00000000e+00, 9.10000000e-01,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 5}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([4.13500000e+02, 2.07000000e+02, 0.00000000e+00, 1.43500000e+03,
       2.00000000e+01, 1.50000000e+01, 2.00000000e+01, 1.00000000e+01,
       6.98529412e-02, 0.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 6.98529412e-02, 5.00000000e+00,
       8.10000000e-01, 0.00000000e+00, 0.00000000e+00, 8.10000000e-01,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([4.13500000e+02, 2.07000000e+02, 0.00000000e+00, 1.43500000e+03,
       2.00000000e+01, 1.50000000e+01, 2.00000000e+01, 1.00000000e+01,
       0.00000000e+00, 0.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 0.00000000e+00, 5.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 0.0, 'suggested': 'switch'}}, {'state': array([  0.        ,   0.        , 168.5       , 216.        ,
         5.        ,  10.        ,  20.        ,  10.        ,
         1.        ,   0.        ,   0.44551282,   0.        ,
         1.        ,   1.        ,   0.        ,   3.        ,
         1.        ,   0.        ,   0.        ,   0.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 4}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([1.61500000e+02, 5.78000000e+02, 2.89000000e+02, 8.10000000e+01,
       5.00000000e+00, 5.00000000e+00, 5.00000000e+00, 4.00000000e+01,
       5.65789474e-01, 0.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 5.65789474e-01, 0.00000000e+00, 4.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 7}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([1.61500000e+02, 5.78000000e+02, 2.89000000e+02, 8.10000000e+01,
       5.00000000e+00, 5.00000000e+00, 5.00000000e+00, 4.00000000e+01,
       0.00000000e+00, 0.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.00000000e+00,
       2.00000000e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       2.00000000e-01, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 7}, 'reward': {'reward': 0.0, 'suggested': 'switch'}}, {'state': array([0.00000000e+00, 0.00000000e+00, 1.68500000e+02, 2.16000000e+02,
       5.00000000e+00, 1.00000000e+01, 2.00000000e+01, 1.00000000e+01,
       1.00000000e+00, 0.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.00000000e+00,
       2.00000000e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       2.00000000e-01, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([3.65000000e+02, 0.00000000e+00, 1.53000000e+02, 1.97000000e+02,
       1.50000000e+01, 1.00000000e+01, 1.50000000e+01, 2.00000000e+01,
       4.45512821e-01, 0.00000000e+00, 4.45512821e-01, 0.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00000000e+00,
       2.70000000e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       2.70000000e-01, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 6}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([3.65000000e+02, 0.00000000e+00, 1.53000000e+02, 1.97000000e+02,
       1.50000000e+01, 1.00000000e+01, 1.50000000e+01, 2.00000000e+01,
       2.56410256e-01, 0.00000000e+00, 2.56410256e-01, 0.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 6}, 'reward': {'reward': 0.0, 'suggested': 'switch'}}, {'state': array([4.43500000e+02, 0.00000000e+00, 9.20000000e+01, 1.19000000e+02,
       1.50000000e+01, 1.00000000e+01, 1.50000000e+01, 2.00000000e+01,
       2.56410256e-01, 0.00000000e+00, 2.56410256e-01, 0.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 6}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([4.435e+02, 0.000e+00, 9.200e+01, 1.190e+02, 1.500e+01, 1.000e+01,
       1.500e+01, 2.000e+01, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       1.000e+00, 0.000e+00, 0.000e+00, 1.000e+00, 3.900e-01, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 3.900e-01, 1.000e+00]), 'action': {'chosen_action': 1, 'true_action': 3}, 'reward': {'reward': 1.0, 'suggested': 'switch'}}, {'state': array([  0.  ,   0.  , 116.  , 149.  ,   5.  ,  10.  ,  20.  ,  10.  ,
         1.  ,   0.  ,   0.  ,   0.  ,   1.  ,   0.  ,   0.  ,   3.  ,
         0.39,   0.  ,   0.  ,   0.  ,   0.  ,   0.39,   1.  ]), 'action': {'chosen_action': 1, 'true_action': -2}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([  0.  ,   0.  , 116.  , 149.  ,   5.  ,  10.  ,  20.  ,  10.  ,
         1.  ,   0.  ,   0.  ,   0.  ,   1.  ,   0.  ,   0.  ,   3.  ,
         0.45,   0.  ,   0.  ,   0.  ,   0.  ,   0.45,   1.  ]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([  0.        ,   0.        , 116.        , 149.        ,
         5.        ,  10.        ,  20.        ,  10.        ,
         0.73913043,   0.        ,   0.        ,   0.        ,
         0.73913043,   0.        ,   0.        ,   3.        ,
         0.51      ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.51      ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': -2}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([  0.       ,   0.       , 116.       , 149.       ,   5.       ,
        10.       ,  20.       ,  10.       ,   0.4673913,   0.       ,
         0.       ,   0.       ,   0.4673913,   0.       ,   0.       ,
         3.       ,   0.57     ,   0.       ,   0.       ,   0.       ,
         0.       ,   0.57     ,   1.       ]), 'action': {'chosen_action': 0, 'true_action': 9}, 'reward': {'reward': 1.0, 'suggested': 'attack'}}, {'state': array([  0.        ,   0.        , 116.        , 149.        ,
         5.        ,  10.        ,  20.        ,  10.        ,
         0.19836957,   0.        ,   0.        ,   0.        ,
         0.19836957,   0.        ,   0.        ,   3.        ,
         0.39      ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.39      ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': -2}, 'reward': {'reward': 0.0, 'suggested': 'attack'}}, {'state': array([  0.  ,   0.  , 116.  , 149.  ,   5.  ,  10.  ,  20.  ,  10.  ,
         0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   3.  ,
         0.39,   0.  ,   0.  ,   0.  ,   0.  ,   0.39,   1.  ])}]",2025-10-24 05:36:59,0,0.0,18.990140914916992,0.99952048
