total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,loss,epsilon,intrinsic_reward
7574,215,31,2860.0,8.445699453353882,True,0,6334.935546875,0.92434573,0.0
7600,216,26,1235.0,2.9740798473358154,False,0,98767.03125,0.92408599,0.0
7625,217,25,1020.0,3.996835470199585,True,0,102471.8984375,0.92383624,0.0
7655,218,30,1337.5,4.305485963821411,False,0,95628.84375,0.92353654,0.0
7699,219,44,2137.5,16.40262794494629,False,0,41515.90625,0.92309698,0.0
7760,220,61,3100.0,28.90688729286194,True,0,96787.1640625,0.92248759,0.0
7797,221,37,1702.5,11.235825300216675,False,0,20968.802734375,0.92211796,0.0
7841,222,44,2935.0,16.28587508201599,True,0,35269.98828125,0.9216784,0.0
7872,223,31,1825.0,9.880171298980713,False,0,55516.78125,0.92136871,0.0
7896,224,24,1862.5,6.131378889083862,False,0,35542.1875,0.92112895,0.0
7931,225,35,1407.5,12.093347072601318,True,0,36072.4375,0.9207793,0.0
7965,226,34,1515.0,9.201646566390991,False,0,36521.3359375,0.92043964,0.0
8005,227,40,1270.0,13.17243242263794,False,0,62187.83203125,0.92004004,0.0
8031,228,26,1701.25,6.116271495819092,True,0,49518.33984375,0.9197803,0.0
8064,229,33,1895.0,10.362770557403564,False,0,40950.5546875,0.91945063,0.0
8103,230,39,2297.5,11.209142684936523,True,0,32395.85546875,0.91906102,0.0
8127,231,24,1087.5,7.487058639526367,False,0,78261.171875,0.91882126,0.0
8153,232,26,1995.0,6.338822603225708,True,0,74083.140625,0.91856152,0.0
8182,233,29,1987.5,7.280958414077759,True,0,54505.546875,0.91827181,0.0
8212,234,30,1910.0,9.55548620223999,True,0,30993.654296875,0.91797211,0.0
8248,235,36,2726.25,9.909891128540039,False,0,61735.2265625,0.91761247,0.0
8287,236,39,2248.75,13.287677764892578,False,0,47596.9375,0.91722286,0.0
8331,237,44,2130.625,16.3587384223938,True,0,53533.4453125,0.9167833,0.0
8370,238,39,2710.0,11.247084379196167,True,0,25615.2109375,0.91639369,0.0
8414,239,44,1622.5,16.100610494613647,True,0,28317.8046875,0.91595413,0.0
8449,240,35,2285.0,10.987653732299805,False,0,28190.771484375,0.91560448,0.0
8473,241,24,1291.25,5.451313018798828,False,0,51405.0703125,0.91536472,0.0
8495,242,22,1631.25,4.896227836608887,True,0,217619.40625,0.91514494,0.0
8539,243,44,1912.5,16.022658348083496,True,0,33691.20703125,0.91470538,0.0
8573,244,34,2087.5,8.807088375091553,False,0,34370.67578125,0.9143657199999999,0.0
8607,245,34,2355.0,8.947468280792236,True,0,58674.06640625,0.91402606,0.0
8636,246,29,1681.875,7.644449949264526,True,0,18081.794921875,0.91373635,0.0
8674,247,38,2217.5,12.568980932235718,True,0,31560.12109375,0.91335673,0.0
8727,248,53,1885.0,20.552853107452393,False,0,83834.125,0.91282726,0.0
8757,249,30,2747.5,7.282077074050903,False,0,123929.1015625,0.91252756,0.0
8792,250,35,1285.0,11.137205839157104,False,0,32528.37890625,0.91217791,0.0
8819,251,27,1950.0,6.15012788772583,True,0,41565.03515625,0.91190818,0.0
8856,252,37,1730.0,11.318429470062256,False,0,76783.578125,0.91153855,0.0
8878,253,22,2395.0,4.9686760902404785,True,0,69101.640625,0.9113187700000001,0.0
8920,254,42,1762.5,14.506146430969238,True,0,45547.1796875,0.91089919,0.0
8936,255,16,1470.0,3.4122209548950195,True,0,73441.90625,0.9107393500000001,0.0
8968,256,32,1655.0,8.317076683044434,False,0,50839.71875,0.91041967,0.0
8996,257,28,1405.0,8.552517652511597,False,0,38364.98828125,0.91013995,0.0
9047,258,51,1870.0,18.446528673171997,False,0,108624.8671875,0.90963046,0.0
9079,259,32,911.25,8.794060468673706,True,0,50414.78125,0.90931078,0.0
9112,260,33,1697.5,10.639173984527588,True,0,18346.93359375,0.90898111,0.0
9141,261,29,1900.0,7.516132593154907,True,0,21055.41796875,0.9086914,0.0
9168,262,27,1992.5,7.045496463775635,True,0,62864.0859375,0.90842167,0.0
9195,263,27,585.0,8.601126432418823,False,0,71421.09375,0.90815194,0.0
9220,264,25,742.5,6.084927320480347,False,0,74533.2265625,0.90790219,0.0
9242,265,22,875.0,4.960992813110352,False,0,59269.11328125,0.90768241,0.0
9275,266,33,1555.625,10.372272253036499,False,0,24881.31640625,0.90735274,0.0
9311,267,36,2041.25,9.883861541748047,False,0,26392.3046875,0.9069931,0.0
9344,268,33,1970.0,10.989200115203857,False,0,46507.2890625,0.90666343,0.0
9373,269,29,1740.0,8.032940149307251,True,0,43454.96875,0.90637372,0.0
9403,270,30,1905.0,7.282483339309692,True,0,10267.6005859375,0.90607402,0.0
9437,271,34,1896.25,11.400959968566895,False,0,84076.5546875,0.90573436,0.0
9468,272,31,1500.0,8.216074705123901,False,0,138339.453125,0.90542467,0.0
9499,273,31,1100.0,10.278379917144775,True,0,67710.21875,0.90511498,0.0
9524,274,25,2022.5,6.399461984634399,True,0,20495.908203125,0.90486523,0.0
9583,275,59,1958.75,24.96996521949768,False,0,92656.5,0.90427582,0.0
9637,276,54,1852.5,20.851748943328857,True,0,107414.9609375,0.90373636,0.0
9672,277,35,1973.75,9.88702917098999,True,0,31653.193359375,0.90338671,0.0
9703,278,31,1775.0,10.278016090393066,True,0,20437.48046875,0.90307702,0.0
9734,279,31,1705.0,8.214309930801392,False,0,43351.14453125,0.90276733,0.0
9761,280,27,1661.25,6.897188901901245,False,0,62841.33203125,0.9024976,0.0
9804,281,43,1930.0,15.32475233078003,True,0,72667.4296875,0.90206803,0.0
9841,282,37,1863.75,10.655048370361328,False,0,30568.333984375,0.9016984,0.0
9864,283,23,1770.0,7.296323776245117,True,0,21082.34375,0.90146863,0.0
9908,284,44,1865.0,13.259836673736572,True,0,112553.34375,0.90102907,0.0
9933,285,25,1325.0,7.562413692474365,False,0,46638.75390625,0.90077932,0.0
9959,286,26,1457.5,7.041927099227905,False,0,21647.57421875,0.90051958,0.0
9983,287,24,1470.0,5.955428600311279,False,0,80420.4921875,0.90027982,0.0
10030,288,47,2695.0,184.5522105693817,False,0,126907.796875,0.89981029,0.0
10057,289,27,1000.0,253.28016328811646,True,0,55753.4921875,0.89954056,0.0
10094,290,37,2500.0,17.502788543701172,False,0,69401.453125,0.89917093,0.0
10134,291,40,2337.5,13.303756952285767,True,0,49271.6328125,0.89877133,0.0
10155,292,21,695.0,7.402621269226074,False,0,181508.203125,0.89856154,0.0
10173,293,18,522.5,4.449881076812744,False,0,23178.923828125,0.8983817199999999,0.0
10195,294,22,2390.0,5.29258918762207,True,0,92148.7578125,0.89816194,0.0
10223,295,28,1873.75,7.628284692764282,False,0,39462.203125,0.89788222,0.0
10251,296,28,1835.0,10.46649169921875,False,0,59897.9140625,0.8976025,0.0
10306,297,55,2427.5,23.83365297317505,False,0,90419.28125,0.89705305,0.0
10339,298,33,2290.0,9.137449264526367,True,0,45989.6640625,0.89672338,0.0
10369,299,30,1980.0,7.443212509155273,False,0,256869.625,0.8964236800000001,0.0
10398,300,29,1547.5,10.273828268051147,True,0,25241.439453125,0.89613397,0.0
10431,301,33,1705.0,9.785555362701416,True,0,76393.71875,0.8958043,0.0
10459,302,28,902.5,7.861377477645874,False,0,94814.8359375,0.89552458,0.0
