total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,intrinsic_reward,loss,epsilon
29,1,29,0.0,4.522572040557861,False,2025-10-25 19:43:02,0,0.0,,
74,2,45,0.0,9.297766923904419,False,2025-10-25 19:43:12,0,0.0,0.025313114747405052,0.99927073
