total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,loss,epsilon,intrinsic_reward
1791,44,59,14.0,11.289823293685913,False,2025-10-25 11:25:16,0,2.2748355865478516,0.9821179,0.0
1836,45,45,10.0,8.031784772872925,True,2025-10-25 11:25:25,0,3.3571126461029053,0.98166835,0.0
1874,46,38,10.0,5.5124781131744385,False,2025-10-25 11:25:31,0,2.9142699241638184,0.98128873,0.0
1915,47,41,8.0,7.434513092041016,False,2025-10-25 11:25:39,0,3.732848644256592,0.98087914,0.0
1954,48,39,9.0,8.180374383926392,True,2025-10-25 11:25:48,0,2.9956233501434326,0.98048953,0.0
2030,49,76,9.0,42.919121980667114,False,2025-10-25 11:26:32,0,2.828735828399658,0.97973029,0.0
2069,50,39,8.0,3.5395143032073975,False,2025-10-25 11:26:36,0,2.775941848754883,0.97934068,0.0
2114,51,45,5.0,4.610818147659302,False,2025-10-25 11:26:41,0,5.396454334259033,0.97889113,0.0
2158,52,44,6.0,5.680189371109009,False,2025-10-25 11:26:47,0,3.431295394897461,0.97845157,0.0
2185,53,27,7.0,2.138911247253418,False,2025-10-25 11:26:49,0,1.948264241218567,0.97818184,0.0
2228,54,43,10.0,7.713222026824951,False,2025-10-25 11:26:58,0,5.078535079956055,0.97775227,0.0
2288,55,60,10.0,6.941100597381592,False,2025-10-25 11:27:05,0,4.310519218444824,0.97715287,0.0
2317,56,29,9.0,2.5099382400512695,False,2025-10-25 11:27:08,0,5.535453796386719,0.97686316,0.0
2340,57,23,7.0,2.0108797550201416,False,2025-10-25 11:27:10,0,4.091059684753418,0.97663339,0.0
2376,58,36,7.0,3.461458444595337,False,2025-10-25 11:27:14,0,4.764423370361328,0.97627375,0.0
2464,59,88,10.0,16.14800214767456,True,2025-10-25 11:27:31,0,3.462740659713745,0.97539463,0.0
2491,60,27,10.0,2.554257869720459,False,2025-10-25 11:27:34,0,4.530071258544922,0.9751249,0.0
2522,61,31,10.0,3.1583123207092285,False,2025-10-25 11:27:38,0,4.467058181762695,0.97481521,0.0
2553,62,31,9.0,3.234808921813965,False,2025-10-25 11:27:41,0,3.1056699752807617,0.97450552,0.0
2598,63,45,13.0,5.7927234172821045,False,2025-10-25 11:27:48,0,7.775913238525391,0.97405597,0.0
2635,64,37,7.0,6.088134288787842,False,2025-10-25 11:27:54,0,9.52840805053711,0.97368634,0.0
2670,65,35,12.0,4.961711645126343,False,2025-10-25 11:28:00,0,11.11997127532959,0.97333669,0.0
2713,66,43,10.0,5.401098966598511,False,2025-10-25 11:28:06,0,7.214347839355469,0.97290712,0.0
2765,67,52,10.0,9.541704177856445,False,2025-10-25 11:28:16,0,4.19589376449585,0.97238764,0.0
2802,68,37,7.0,5.772323131561279,False,2025-10-25 11:28:23,0,8.900821685791016,0.97201801,0.0
2858,69,56,6.0,10.568175077438354,False,2025-10-25 11:28:34,0,16.05951690673828,0.97145857,0.0
2901,70,43,11.0,6.542295932769775,False,2025-10-25 11:28:41,0,5.632389545440674,0.971029,0.0
2936,71,35,7.0,5.056582689285278,False,2025-10-25 11:28:47,0,6.678349018096924,0.97067935,0.0
2974,72,38,11.0,5.413493633270264,True,2025-10-25 11:28:53,0,9.780029296875,0.97029973,0.0
3042,73,68,15.0,83.57790803909302,False,2025-10-25 11:30:17,0,7.7290358543396,0.96962041,0.0
3083,74,41,10.0,6.62407112121582,False,2025-10-25 11:30:25,0,5.209630489349365,0.96921082,0.0
3115,75,32,7.0,5.1922361850738525,True,2025-10-25 11:30:31,0,10.423127174377441,0.96889114,0.0
3160,76,45,7.0,8.539709329605103,False,2025-10-25 11:30:41,0,10.122218132019043,0.96844159,0.0
3201,77,41,8.0,8.01273250579834,False,2025-10-25 11:30:50,0,10.970430374145508,0.968032,0.0
3234,78,33,11.0,6.230008125305176,False,2025-10-25 11:30:57,0,12.680220603942871,0.96770233,0.0
3267,79,33,10.0,5.715523719787598,False,2025-10-25 11:31:04,0,392.78802490234375,0.96737266,0.0
3305,80,38,8.0,6.005306720733643,False,2025-10-25 11:31:11,0,119.7835922241211,0.96699304,0.0
3349,81,44,9.0,8.422982215881348,False,2025-10-25 11:31:20,0,64.76573944091797,0.96655348,0.0
3436,82,87,7.0,26.70125675201416,False,2025-10-25 11:31:48,0,21.1063232421875,0.96568435,0.0
3464,83,28,8.0,4.2488861083984375,False,2025-10-25 11:31:53,0,32.5982666015625,0.96540463,0.0
3511,84,47,10.0,9.31078314781189,True,2025-10-25 11:32:03,0,69.9826431274414,0.9649351,0.0
3553,85,42,10.0,7.6283180713653564,True,2025-10-25 11:32:11,0,44.06138610839844,0.96451552,0.0
3606,86,53,7.0,11.315446615219116,False,2025-10-25 11:32:24,0,25.557205200195312,0.96398605,0.0
3668,87,62,10.0,15.171447038650513,False,2025-10-25 11:32:40,0,35.29661178588867,0.96336667,0.0
3700,88,32,9.0,4.512230157852173,False,2025-10-25 11:32:45,0,80.375,0.96304699,0.0
3742,89,42,8.0,7.360028982162476,False,2025-10-25 11:32:53,0,96.44131469726562,0.96262741,0.0
3778,90,36,10.0,6.238728046417236,True,2025-10-25 11:33:00,0,70.08182525634766,0.96226777,0.0
3813,91,35,7.0,5.704111099243164,False,2025-10-25 11:33:07,0,75.63418579101562,0.96191812,0.0
3851,92,38,8.0,6.786481142044067,True,2025-10-25 11:33:14,0,35.624542236328125,0.9615385,0.0
3879,93,28,8.0,4.159333944320679,False,2025-10-25 11:33:19,0,94.97802734375,0.96125878,0.0
3909,94,30,8.0,5.635340213775635,False,2025-10-25 11:33:26,0,86.17230224609375,0.96095908,0.0
3965,95,56,10.0,11.63396954536438,True,2025-10-25 11:33:38,0,50.80213928222656,0.96039964,0.0
4038,96,73,18.0,118.31130933761597,False,2025-10-25 11:35:38,0,82.68949890136719,0.95967037,0.0
4059,97,21,6.0,3.3956663608551025,False,2025-10-25 11:35:42,0,71.15535736083984,0.95946058,0.0
4083,98,24,7.0,2.780402660369873,False,2025-10-25 11:35:45,0,65.8773193359375,0.95922082,0.0
4209,99,126,8.0,40.433682441711426,False,2025-10-25 11:36:26,0,75.84518432617188,0.95796208,0.0
4261,100,52,6.0,7.6376378536224365,True,2025-10-25 11:36:34,0,72.65786743164062,0.9574426,0.0
4297,101,36,9.0,5.070964574813843,True,2025-10-25 11:36:40,0,33.402099609375,0.95708296,0.0
4351,102,54,10.0,8.176823139190674,False,2025-10-25 11:36:49,0,66.43585968017578,0.9565435,0.0
4399,103,48,10.0,6.968416213989258,True,2025-10-25 11:36:56,0,85.39090728759766,0.95606398,0.0
4436,104,37,9.0,6.549200057983398,False,2025-10-25 11:37:03,0,67.91790008544922,0.95569435,0.0
4457,105,21,6.0,4.097730398178101,False,2025-10-25 11:37:08,0,105.63248443603516,0.95548456,0.0
4512,106,55,8.0,12.417580366134644,False,2025-10-25 11:37:21,0,230.76922607421875,0.95493511,0.0
4550,107,38,9.0,7.1510725021362305,False,2025-10-25 11:37:29,0,86.22825622558594,0.95455549,0.0
4599,108,49,7.0,11.663131713867188,False,2025-10-25 11:37:42,0,150.99237060546875,0.95406598,0.0
4631,109,32,11.0,6.323110103607178,False,2025-10-25 11:37:49,0,116.85082244873047,0.9537463,0.0
4667,110,36,8.0,6.7630743980407715,False,2025-10-25 11:37:57,0,62.7232780456543,0.95338666,0.0
4697,111,30,8.0,5.7985498905181885,False,2025-10-25 11:38:04,0,49.49134063720703,0.95308696,0.0
4733,112,36,10.0,6.389214277267456,False,2025-10-25 11:38:11,0,93.0000228881836,0.95272732,0.0
4775,113,42,10.0,9.279228687286377,True,2025-10-25 11:38:22,0,66.4953842163086,0.95230774,0.0
4815,114,40,6.0,8.991973400115967,True,2025-10-25 11:38:32,0,70.94434356689453,0.95190814,0.0
4844,115,29,7.0,5.510168552398682,False,2025-10-25 11:38:38,0,49.17890930175781,0.95161843,0.0
4901,116,57,10.0,12.673999071121216,True,2025-10-25 11:38:52,0,68.91798400878906,0.951049,0.0
4917,117,16,6.0,2.815908432006836,False,2025-10-25 11:38:55,0,72.33357238769531,0.95088916,0.0
4955,118,38,10.0,6.2983105182647705,False,2025-10-25 11:39:02,0,71.94305419921875,0.95050954,0.0
4991,119,36,11.0,6.431889533996582,False,2025-10-25 11:39:10,0,70.06153106689453,0.9501499,0.0
5028,120,37,8.0,97.64040493965149,False,2025-10-25 11:40:48,0,70.61001586914062,0.94978027,0.0
5058,121,30,8.0,5.361732482910156,False,2025-10-25 11:40:54,0,50.00664138793945,0.94948057,0.0
5095,122,37,10.0,6.9959397315979,False,2025-10-25 11:41:02,0,107.88063049316406,0.94911094,0.0
5142,123,47,9.0,10.369783878326416,True,2025-10-25 11:41:13,0,254.97280883789062,0.94864141,0.0
5190,124,48,10.0,9.575367450714111,False,2025-10-25 11:41:24,0,77.68205261230469,0.94816189,0.0
5234,125,44,9.0,9.210015773773193,False,2025-10-25 11:41:34,0,333.50811767578125,0.94772233,0.0
5262,126,28,7.0,5.1099607944488525,True,2025-10-25 11:41:40,0,165.92892456054688,0.94744261,0.0
