total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,loss,epsilon,intrinsic_reward
2244,63,40,5.813929732738824,12.811429738998413,True,0,3.967801094055176,0.0,0.0
2280,64,36,6.996085301032865,12.802050352096558,False,0,4.342979431152344,0.0,0.0
2316,65,36,12.456903041436359,9.376311302185059,False,0,5.234531402587891,0.0,0.0
2347,66,31,7.485715872686355,8.177210569381714,False,0,4.580860137939453,0.0,0.0
2378,67,31,9.021140954586553,6.889474630355835,False,0,5.551661491394043,0.0,0.0
2418,68,40,10.274100757895962,12.421057224273682,True,0,3.9380264282226562,0.0,0.0
2443,69,25,5.702319244025327,5.26127290725708,False,0,2.443594217300415,0.0,0.0
2493,70,50,8.945399924267132,17.027801036834717,False,0,2.365036725997925,0.0,0.0
2528,71,35,7.403299157477616,12.105971574783325,False,0,4.007754325866699,0.0,0.0
2559,72,31,8.10189379624978,7.181571006774902,False,0,3.485802412033081,0.0,0.0
2597,73,38,11.687715241704332,10.347730875015259,True,0,4.513604164123535,0.0,0.0
2636,74,39,10.3832213920316,12.604842185974121,False,0,4.291133880615234,0.0,0.0
2671,75,35,11.702032622118574,8.263852834701538,False,0,3.37603759765625,0.0,0.0
2733,76,62,6.958942013829601,25.152965784072876,False,0,4.250885009765625,0.0,0.0
2795,77,62,8.814305320605216,24.154581308364868,True,0,4.126572608947754,0.0,0.0
2829,78,34,9.083850899710534,9.174808025360107,False,0,2.917360305786133,0.0,0.0
2861,79,32,9.609301201273146,7.917399883270264,False,0,4.924767017364502,0.0,0.0
2902,80,41,9.264524257119543,11.14208173751831,True,0,4.916860580444336,0.0,0.0
2930,81,28,7.14635305579684,6.396382808685303,False,0,4.266379356384277,0.0,0.0
2979,82,49,12.147483745899303,20.395185470581055,True,0,4.884923934936523,0.0,0.0
3038,83,59,15.919862094338823,127.83307886123657,False,0,4.071787357330322,0.0,0.0
3067,84,29,10.643389121882356,7.4638683795928955,False,0,4.099950790405273,0.0,0.0
3111,85,44,10.63752621340527,16.435657739639282,True,0,5.174837589263916,0.0,0.0
3149,86,38,8.967601257755959,11.408483982086182,True,0,5.421163082122803,0.0,0.0
3194,87,45,10.261203893843472,12.940692663192749,True,0,5.645414352416992,0.0,0.0
3217,88,23,8.481758071645887,4.842889785766602,True,0,4.3128557205200195,0.0,0.0
3257,89,40,12.108798646624702,11.190268516540527,True,0,4.377479553222656,0.0,0.0
3290,90,33,9.163492409453564,8.686683654785156,False,0,2.379575252532959,0.0,0.0
3329,91,39,13.30425523968206,12.521739959716797,False,0,3.892117977142334,0.0,0.0
3377,92,48,11.32893669582267,18.98788285255432,False,0,4.26035213470459,0.0,0.0
3420,93,43,12.492465023372878,12.909888982772827,True,0,2.321349859237671,0.0,0.0
3459,94,39,9.23741168428311,10.987634181976318,False,0,3.8589327335357666,0.0,0.0
3496,95,37,9.541140712714324,9.3432137966156,False,0,5.4318623542785645,0.0,0.0
3532,96,36,7.422343590839348,10.42607045173645,True,0,6.249950885772705,0.0,0.0
3558,97,26,8.52688421607014,8.292944431304932,False,0,5.99808406829834,0.0,0.0
3585,98,27,8.260023808056577,7.947012901306152,True,0,3.749073028564453,0.0,0.0
3619,99,34,6.961144034487014,10.213749885559082,True,0,4.603207588195801,0.0,0.0
3726,100,107,13.874003358363396,62.95316243171692,False,0,4.352060317993164,0.0,0.0
3769,101,43,9.93801768275756,14.42570424079895,False,0,4.4088239669799805,0.0,0.0
3807,102,38,10.42168356254372,11.064863681793213,False,0,3.747218132019043,0.0,0.0
3854,103,47,8.958317187318329,15.947510957717896,False,0,3.5476107597351074,0.0,0.0
3877,104,23,8.376440954055942,5.04358172416687,True,0,4.404502868652344,0.0,0.0
3903,105,26,7.19434590548082,6.098270416259766,False,0,4.012859344482422,0.0,0.0
3939,106,36,7.831025682763679,12.040082693099976,False,0,2.2360758781433105,0.0,0.0
3990,107,51,9.98476594408459,20.41721534729004,True,0,4.039063453674316,0.0,0.0
4035,108,45,13.609229311277636,141.9986493587494,True,0,2.147589921951294,0.0,0.0
4071,109,36,7.7617209537986644,12.037678003311157,False,0,4.730584144592285,0.0,0.0
4101,110,30,9.143834279116934,8.468483924865723,True,0,3.142221689224243,0.0,0.0
4140,111,39,10.146050818147694,10.808303594589233,False,0,4.181615829467773,0.0,0.0
4170,112,30,7.689582212331444,7.02232027053833,False,0,4.972884178161621,0.0,0.0
4200,113,30,8.528094538556212,9.442436456680298,False,0,4.832856178283691,0.0,0.0
4240,114,40,8.830101769526614,10.862560987472534,True,0,3.849548816680908,0.0,0.0
4270,115,30,10.392558406585238,10.65595555305481,False,0,3.752579689025879,0.0,0.0
4308,116,38,15.687546025371711,13.91194200515747,False,0,4.21337890625,0.0,0.0
4342,117,34,10.922779031408918,8.102673053741455,False,0,3.947049140930176,0.0,0.0
4370,118,28,9.443443969455593,8.128024339675903,True,0,4.203224182128906,0.0,0.0
4404,119,34,7.964358015406067,9.916498184204102,False,0,4.0159196853637695,0.0,0.0
4427,120,23,5.195664091617087,5.132467269897461,False,0,5.170056343078613,0.0,0.0
4457,121,30,9.81276726366101,7.0192718505859375,False,0,4.334989070892334,0.0,0.0
4484,122,27,11.319110308049723,8.039327144622803,True,0,4.424963474273682,0.0,0.0
4523,123,39,3.53971732758888,15.450275182723999,True,0,3.348453998565674,0.0,0.0
4562,124,39,11.55471324292247,11.246620416641235,True,0,4.133670806884766,0.0,0.0
4595,125,33,12.73897480547874,9.486589670181274,True,0,5.178572177886963,0.0,0.0
4628,126,33,10.594879356331706,8.20825457572937,True,0,3.1541924476623535,0.0,0.0
4662,127,34,10.405900590148294,10.323378086090088,False,0,4.212071418762207,0.0,0.0
4689,128,27,10.50499479489576,7.972539186477661,True,0,3.397590160369873,0.0,0.0
4732,129,43,13.111406069402255,12.379052639007568,True,0,5.363760948181152,0.0,0.0
4769,130,37,11.067123484954484,15.950102090835571,False,0,6.018599987030029,0.0,0.0
4814,131,45,9.956841610955687,16.02498769760132,True,0,5.814964771270752,0.0,0.0
4845,132,31,11.76377983776761,9.588554620742798,False,0,4.843749523162842,0.0,0.0
4872,133,27,5.874476528143554,5.169096946716309,False,0,2.404705047607422,0.0,0.0
4918,134,46,15.783362263597976,15.106380701065063,True,0,2.209667205810547,0.0,0.0
4956,135,38,7.458130309389734,13.750115394592285,False,0,4.881199836730957,0.0,0.0
5032,136,76,7.7222308758265115,162.13417744636536,True,0,4.29535436630249,0.0,0.0
5065,137,33,7.076981832168927,10.626201868057251,False,0,3.432492733001709,0.0,0.0
5112,138,47,14.725914137574925,16.122884273529053,True,0,3.5512657165527344,0.0,0.0
5136,139,24,9.508070977400486,5.433610439300537,True,0,4.7087907791137695,0.0,0.0
5174,140,38,10.426932537632089,11.337939262390137,False,0,5.236433982849121,0.0,0.0
5217,141,43,12.33758875178977,13.768353700637817,True,0,3.3455190658569336,0.0,0.0
5254,142,37,10.295094713468606,13.044157981872559,True,0,3.8574724197387695,0.0,0.0
5301,143,47,9.636822340708438,17.622403621673584,False,0,3.214787721633911,0.0,0.0
5326,144,25,5.3692566242394975,5.6350462436676025,False,0,3.667814254760742,0.0,0.0
5358,145,32,6.031949630846017,9.276377201080322,False,0,2.983112096786499,0.0,0.0
5393,146,35,13.6319587084361,8.801563739776611,True,0,5.396756172180176,0.0,0.0
5436,147,43,8.181752505871524,13.101204872131348,True,0,3.9967424869537354,0.0,0.0
5460,148,24,8.540848110435936,6.432732105255127,False,0,4.79211950302124,0.0,0.0
5502,149,42,7.293438131638276,17.249346017837524,True,0,2.892730236053467,0.0,0.0
5538,150,36,8.352012394544674,12.219225645065308,True,0,3.340315580368042,0.0,0.0
5577,151,39,7.997579425756187,4.969676733016968,True,0,4.628628253936768,0.0,0.0
5607,152,30,11.036373798277564,2.921278476715088,False,0,3.7970285415649414,0.0,0.0
5640,153,33,9.641270906291151,3.256577730178833,False,0,4.045571327209473,0.0,0.0
5694,154,54,8.065706398708397,9.155110120773315,False,0,4.395847320556641,0.0,0.0
