total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,loss,epsilon,intrinsic_reward
71,1,71,1.401583140167604,18.818190336227417,True,2025-10-25 13:49:26,0,29.940967559814453,0.9993007,0.0
105,2,34,-1.1008030964508047,6.848629713058472,False,2025-10-25 13:49:34,0,7.691394805908203,0.99896104,0.0
147,3,42,-1.3404259549973836,8.85242772102356,False,2025-10-25 13:49:44,0,11.167936325073242,0.99854146,0.0
203,4,56,-0.7840249250590268,11.36821436882019,False,2025-10-25 13:49:57,0,6.220437049865723,0.99798202,0.0
230,5,27,-1.3741654135338346,3.431250810623169,False,2025-10-25 13:50:00,0,24.00913429260254,0.99771229,0.0
264,6,34,-1.4996880168204783,4.547002553939819,False,2025-10-25 13:50:06,0,4.733082294464111,0.99737263,0.0
288,7,24,-1.921221985632239,3.068640947341919,False,2025-10-25 13:50:09,0,4.542610168457031,0.99713287,0.0
314,8,26,-1.3770938628158844,3.454444408416748,False,2025-10-25 13:50:13,0,6.425964832305908,0.99687313,0.0
356,9,42,-1.2819907758373104,6.698302745819092,False,2025-10-25 13:50:21,0,5.763521194458008,0.99645355,0.0
384,10,28,-1.4990019533165444,3.726018190383911,False,2025-10-25 13:50:25,0,5.972494602203369,0.99617383,0.0
425,11,41,-1.1197274262160728,6.391188859939575,False,2025-10-25 13:50:32,0,5.378979682922363,0.99576424,0.0
492,12,67,-1.291034050399511,13.939084768295288,False,2025-10-25 13:50:47,0,64.51024627685547,0.99509491,0.0
532,13,40,-1.025680445928179,6.049695253372192,False,2025-10-25 13:50:53,0,7.8192243576049805,0.99469531,0.0
556,14,24,-1.5011582716741811,2.9629437923431396,False,2025-10-25 13:50:57,0,16.66623306274414,0.99445555,0.0
586,15,30,-1.2125643671917437,3.849597930908203,False,2025-10-25 13:51:02,0,7.711396217346191,0.99415585,0.0
618,16,32,-1.4366411944307782,4.4502785205841064,False,2025-10-25 13:51:07,0,7.264157772064209,0.99383617,0.0
652,17,34,-1.3106788607855642,4.740576982498169,False,2025-10-25 13:51:12,0,7.679267883300781,0.99349651,0.0
693,18,41,-0.9600475318206454,7.033992290496826,False,2025-10-25 13:51:20,0,12.393393516540527,0.99308692,0.0
729,19,36,-1.086,6.787313938140869,False,2025-10-25 13:51:27,0,15.114481925964355,0.99272728,0.0
754,20,25,-1.5081768057285183,4.294447898864746,False,2025-10-25 13:51:32,0,245.9965362548828,0.99247753,0.0
800,21,46,-1.0081808825699117,7.716601610183716,False,2025-10-25 13:51:41,0,60.3729248046875,0.99201799,0.0
829,22,29,-1.5306679429651269,4.524136781692505,False,2025-10-25 13:51:46,0,199.62269592285156,0.99172828,0.0
851,23,22,-1.3672809074134378,3.314739942550659,False,2025-10-25 13:51:50,0,105.20618438720703,0.9915085,0.0
875,24,24,-1.698762098828324,3.28947377204895,False,2025-10-25 13:51:54,0,82.26969909667969,0.99126874,0.0
905,25,30,-1.543309365556281,4.738559722900391,False,2025-10-25 13:52:00,0,65.58126831054688,0.99096904,0.0
943,26,38,-1.5155662481748018,6.55586576461792,False,2025-10-25 13:52:07,0,73.90950775146484,0.99058942,0.0
986,27,43,-1.2411334470995508,7.637101888656616,False,2025-10-25 13:52:16,0,88.24210357666016,0.99015985,0.0
1046,28,60,-1.2874782444376422,79.60389065742493,False,2025-10-25 13:53:36,0,201.21585083007812,0.98956045,0.0
1076,29,30,-1.3193054032317029,6.679497957229614,False,2025-10-25 13:53:44,0,189.5247039794922,0.98926075,0.0
1103,30,27,-1.3543664918638108,5.109058618545532,False,2025-10-25 13:53:51,0,190.75851440429688,0.98899102,0.0
1123,31,20,-1.5456498989982337,2.689053773880005,False,2025-10-25 13:53:54,0,512.073974609375,0.98879122,0.0
1162,32,39,-1.289267480864015,8.353908061981201,False,2025-10-25 13:54:03,0,512.7777099609375,0.98840161,0.0
1194,33,32,-1.3049705882352942,5.033243179321289,False,2025-10-25 13:54:09,0,545.72314453125,0.98808193,0.0
1226,34,32,-1.5282331117426615,5.327555418014526,False,2025-10-25 13:54:15,0,412.1209411621094,0.98776225,0.0
1281,35,55,1.3101739454625805,11.8789222240448,True,2025-10-25 13:54:28,0,663.6610107421875,0.9872128,0.0
1328,36,47,-1.4230775052982139,8.44415020942688,False,2025-10-25 13:54:37,0,1323.8968505859375,0.98674327,0.0
1378,37,50,-1.2230513145066113,13.175947666168213,False,2025-10-25 13:54:51,0,1678.281494140625,0.98624377,0.0
1424,38,46,-1.1531499420467797,9.054877281188965,False,2025-10-25 13:55:01,0,1047.017822265625,0.98578423,0.0
1467,39,43,-1.240823810745025,7.583674669265747,False,2025-10-25 13:55:10,0,3285.84228515625,0.98535466,0.0
1523,40,56,-0.9275856774294919,11.105997085571289,False,2025-10-25 13:55:22,0,5860.36962890625,0.98479522,0.0
1559,41,36,-1.0890981309188819,5.093803644180298,False,2025-10-25 13:55:28,0,7184.7919921875,0.98443558,0.0
1589,42,30,-1.4791045104538008,4.1778810024261475,False,2025-10-25 13:55:33,0,7937.8154296875,0.98413588,0.0
1626,43,37,-1.5898846685574657,5.089224815368652,False,2025-10-25 13:55:39,0,13820.8603515625,0.98376625,0.0
1660,44,34,-1.469839478141809,4.796769618988037,False,2025-10-25 13:55:45,0,17982.34375,0.98342659,0.0
1692,45,32,-1.378998427672956,4.658514976501465,False,2025-10-25 13:55:51,0,12677.8974609375,0.98310691,0.0
1723,46,31,-1.3079518584446983,4.216327905654907,False,2025-10-25 13:55:56,0,34865.453125,0.98279722,0.0
1758,47,35,-1.081161390969541,5.065925121307373,False,2025-10-25 13:56:02,0,33990.28515625,0.98244757,0.0
1799,48,41,1.3395903512839924,5.662358045578003,True,2025-10-25 13:56:08,0,59066.31640625,0.98203798,0.0
1825,49,26,-1.7034866656425813,2.9063191413879395,False,2025-10-25 13:56:12,0,80194.578125,0.98177824,0.0
1874,50,49,-0.7778954557302069,9.701496362686157,False,2025-10-25 13:56:23,0,70087.859375,0.98128873,0.0
1940,51,66,-1.0285248312123105,14.688714265823364,False,2025-10-25 13:56:38,0,172442.03125,0.98062939,0.0
1981,52,41,-1.5138869925328837,6.606234788894653,False,2025-10-25 13:56:45,0,207936.140625,0.9802198,0.0
2049,53,68,-1.1443180967978623,55.98700571060181,False,2025-10-25 13:57:42,0,555909.4375,0.97954048,0.0
2083,54,34,-1.3681698100228745,4.638749837875366,False,2025-10-25 13:57:47,0,486440.34375,0.97920082,0.0
2123,55,40,-1.5758988995474217,6.434378385543823,False,2025-10-25 13:57:54,0,559135.25,0.97880122,0.0
2151,56,28,-1.6884713212093865,3.82855224609375,False,2025-10-25 13:57:59,0,743373.3125,0.9785215,0.0
2167,57,16,-1.7000000000000002,1.63558030128479,False,2025-10-25 13:58:01,0,717636.4375,0.97836166,0.0
2204,58,37,-1.1795004120013008,5.813892841339111,False,2025-10-25 13:58:07,0,1092894.75,0.97799203,0.0
2239,59,35,-1.1839820580510612,5.416427373886108,False,2025-10-25 13:58:13,0,1010597.625,0.97764238,0.0
2279,60,40,-1.0980458591727682,6.351683139801025,False,2025-10-25 13:58:21,0,1351758.5,0.97724278,0.0
2322,61,43,1.3555916323906114,6.663691997528076,True,2025-10-25 13:58:28,0,2829932.25,0.97681321,0.0
2366,62,44,-1.0919663858042155,6.835548400878906,False,2025-10-25 13:58:36,0,3791446.75,0.97637365,0.0
2398,63,32,-1.6617048814590918,4.856471061706543,False,2025-10-25 13:58:41,0,4193847.25,0.97605397,0.0
2443,64,45,-1.61297898180631,7.2879273891448975,False,2025-10-25 13:58:49,0,4621140.5,0.97560442,0.0
2467,65,24,-1.7577176465415296,3.020310640335083,False,2025-10-25 13:58:53,0,4223194.0,0.97536466,0.0
2492,66,25,-1.45247752543972,3.3019020557403564,False,2025-10-25 13:58:56,0,7194370.5,0.97511491,0.0
2509,67,17,-1.5240611496127192,2.282970428466797,False,2025-10-25 13:58:59,0,8414991.0,0.97494508,0.0
2543,68,34,-1.5723695668298474,5.857280015945435,False,2025-10-25 13:59:06,0,4215470.0,0.9746054200000001,0.0
2571,69,28,-1.2074150365760596,3.93076753616333,False,2025-10-25 13:59:11,0,9372795.0,0.9743257,0.0
2595,70,24,-1.454224110725956,3.613199472427368,False,2025-10-25 13:59:15,0,12498594.0,0.97408594,0.0
2652,71,57,-1.111133434944098,12.3926100730896,False,2025-10-25 13:59:28,0,17772348.0,0.9735165100000001,0.0
2691,72,39,-0.9670865809810354,5.940066337585449,False,2025-10-25 13:59:35,0,18326600.0,0.9731269,0.0
