total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,intrinsic_reward,loss,epsilon
2222,61,33,1575.0,5.825824499130249,False,0,0.0,4471.21923828125,0.97781221
2250,62,28,2375.0,4.8029375076293945,False,0,0.0,5835.8671875,0.97753249
2279,63,29,2840.0,4.871183633804321,True,0,0.0,4186.3427734375,0.97724278
2315,64,36,1832.5,6.227722883224487,True,0,0.0,28190.083984375,0.97688314
2339,65,24,1185.0,3.2727530002593994,False,0,0.0,14724.7197265625,0.97664338
2370,66,31,1885.0,4.910513877868652,True,0,0.0,4275.9697265625,0.97633369
2400,67,30,1832.5,4.892044305801392,False,0,0.0,3297.562744140625,0.97603399
2449,68,49,3008.75,10.048697471618652,True,0,0.0,3798.271240234375,0.97554448
2498,69,49,1860.0,10.763094902038574,False,0,0.0,8075.27734375,0.97505497
2529,70,31,1722.5,5.116732835769653,True,0,0.0,7976.7255859375,0.97474528
2567,71,38,2356.25,7.464753866195679,False,0,0.0,10638.9365234375,0.97436566
2598,72,31,2260.0,4.726013660430908,True,0,0.0,9651.0400390625,0.97405597
2634,73,36,2795.0,6.120903730392456,True,0,0.0,12671.921875,0.97369633
2686,74,52,1855.0,12.301236152648926,True,0,0.0,6528.89404296875,0.97317685
2708,75,22,1192.5,3.3846142292022705,False,0,0.0,5002.0830078125,0.97295707
2743,76,35,2615.0,8.14651894569397,False,0,0.0,5911.34716796875,0.97260742
2781,77,38,2420.0,8.511646509170532,True,0,0.0,6952.37548828125,0.9722278
2811,78,30,1350.0,7.446141958236694,False,0,0.0,1771.9486083984375,0.9719281
2835,79,24,977.5,4.267439365386963,False,0,0.0,2860.17578125,0.97168834
2868,80,33,2530.0,6.018553018569946,False,0,0.0,8569.32421875,0.97135867
2899,81,31,2113.75,6.178141355514526,True,0,0.0,3783.7548828125,0.97104898
2940,82,41,1731.25,9.079869747161865,True,0,0.0,8815.9375,0.97063939
2980,83,40,2422.5,8.47553277015686,True,0,0.0,30275.40234375,0.97023979
3012,84,32,1108.75,4.644041299819946,False,0,0.0,2988.4892578125,0.96992011
3045,85,33,1583.75,6.15790581703186,False,0,0.0,7505.91259765625,0.96959044
3077,86,32,1465.0,5.962693452835083,True,0,0.0,16889.109375,0.96927076
3130,87,53,1836.25,14.130634069442749,True,0,0.0,24502.1015625,0.96874129
3188,88,58,1567.5,15.30605959892273,False,0,0.0,9723.767578125,0.96816187
3222,89,34,1877.5,6.652853488922119,True,0,0.0,12298.6865234375,0.96782221
3251,90,29,770.0,5.660593748092651,False,0,0.0,10485.9482421875,0.9675325
3288,91,37,2156.875,7.63657021522522,False,0,0.0,21241.9609375,0.96716287
3402,92,114,4717.5,55.575424671173096,False,0,0.0,5800.61376953125,0.96602401
3446,93,44,1920.0,9.674393892288208,True,0,0.0,4012.434326171875,0.96558445
3468,94,22,778.75,4.211257457733154,False,0,0.0,50888.9765625,0.96536467
3529,95,61,2258.75,16.249507665634155,True,0,0.0,3373.4150390625,0.96475528
3573,96,44,2687.5,11.659424543380737,True,0,0.0,7416.8525390625,0.96431572
3600,97,27,1157.5,4.758697748184204,True,0,0.0,11881.5126953125,0.96404599
3629,98,29,1382.5,5.409581661224365,False,0,0.0,5853.1201171875,0.96375628
3657,99,28,2492.5,4.509522914886475,False,0,0.0,4999.0361328125,0.96347656
3695,100,38,1550.0,7.551727533340454,True,0,0.0,27216.734375,0.96309694
3723,101,28,1790.0,4.82717490196228,False,0,0.0,12411.29296875,0.96281722
3761,102,38,1482.5,7.784018278121948,True,0,0.0,8805.38671875,0.9624376
3790,103,29,2125.0,5.59131383895874,False,0,0.0,16431.70703125,0.96214789
3824,104,34,2280.0,6.672301769256592,True,0,0.0,5519.076171875,0.96180823
3882,105,58,3420.0,16.90635323524475,True,0,0.0,19373.224609375,0.96122881
3931,106,49,2567.5,10.458258628845215,False,0,0.0,7736.2529296875,0.9607393
3959,107,28,1637.5,5.138947486877441,False,0,0.0,6818.8125,0.96045958
4000,108,41,1562.5,8.402234315872192,False,0,0.0,22903.55078125,0.96004999
4035,109,35,2827.5,7.314180135726929,False,0,0.0,14870.67578125,0.95970034
