total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,intrinsic_reward,loss,epsilon
28,1,28,5.725000000000001,2.1706881523132324,False,0,0.0,,
72,2,44,5.699999999999998,4.193389892578125,False,0,0.0,6.804880619049072,0.0
107,3,35,2.175,3.200355052947998,True,0,0.0,5.098708152770996,0.0
143,4,36,5.762499999999999,3.2467732429504395,False,0,0.0,7.133594036102295,0.0
181,5,38,5.29375,4.1789281368255615,False,0,0.0,6.359274864196777,0.0
258,6,77,5.000000000000001,11.958289623260498,True,0,0.0,5.642185211181641,0.0
300,7,42,3.4687499999999996,4.143728733062744,False,0,0.0,7.116494655609131,0.0
331,8,31,4.35625,3.531334400177002,False,0,0.0,6.206310272216797,0.0
368,9,37,3.003125,6.755073070526123,False,0,0.0,7.218914985656738,0.0
397,10,29,4.8375,7.209024429321289,False,0,0.0,7.014927387237549,0.0
441,11,44,3.987500000000001,13.13227105140686,False,0,0.0,6.909595489501953,0.0
464,12,23,7.375,5.130737781524658,True,0,0.0,6.854921340942383,0.0
495,13,31,4.887499999999999,6.987984895706177,False,0,0.0,7.214210510253906,0.0
523,14,28,5.712499999999998,7.584265470504761,True,0,0.0,5.9322428703308105,0.0
554,15,31,7.174999999999998,6.674407243728638,True,0,0.0,5.868487358093262,0.0
639,16,85,0.925,13.807394027709961,False,0,0.0,6.568206787109375,0.0
683,17,44,5.849999999999999,4.811979293823242,True,0,0.0,6.579371452331543,0.0
710,18,27,2.4875000000000003,3.036677122116089,False,0,0.0,5.948152542114258,0.0
743,19,33,4.812499999999997,3.7093513011932373,True,0,0.0,7.189915180206299,0.0
775,20,32,3.000000000000001,3.18407940864563,False,0,0.0,6.583057880401611,0.0
807,21,32,4.9624999999999995,3.0843119621276855,False,0,0.0,6.653186798095703,0.0
836,22,29,3.899999999999999,2.729818344116211,True,0,0.0,4.64787483215332,0.0
869,23,33,6.018749999999998,3.0685808658599854,True,0,0.0,7.221868515014648,0.0
905,24,36,5.425000000000001,3.792222023010254,False,0,0.0,7.124028205871582,0.0
