total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,intrinsic_reward,loss,epsilon
9528,255,48,-1.0,10.814976453781128,False,2025-10-25 14:30:13,0,0.0,27356209086464.0,0.90482527
9572,256,44,-1.0,8.762813806533813,False,2025-10-25 14:30:23,0,0.0,13873547575296.0,0.90438571
9616,257,44,-1.0,7.964090824127197,False,2025-10-25 14:30:32,0,0.0,28498523586560.0,0.90394615
9656,258,40,-1.0,7.450276136398315,False,2025-10-25 14:30:40,0,0.0,24310513139712.0,0.90354655
9697,259,41,-1.0,7.403855085372925,False,2025-10-25 14:30:48,0,0.0,28871770505216.0,0.90313696
9728,260,31,-1.0,5.569320917129517,False,2025-10-25 14:30:55,0,0.0,25451911184384.0,0.90282727
9749,261,21,-1.0,2.6965646743774414,False,2025-10-25 14:30:58,0,0.0,32426246012928.0,0.90261748
9827,262,78,-1.0,21.074817895889282,False,2025-10-25 14:31:20,0,0.0,29959959609344.0,0.90183826
9861,263,34,-1.0,5.488049268722534,False,2025-10-25 14:31:27,0,0.0,27160031002624.0,0.9014986
9896,264,35,-1.0,6.650367736816406,False,2025-10-25 14:31:34,0,0.0,7227020673024.0,0.9011489500000001
9932,265,36,-1.0,4.988821983337402,False,2025-10-25 14:31:40,0,0.0,37170853183488.0,0.90078931
9962,266,30,-1.0,4.487058639526367,False,2025-10-25 14:31:45,0,0.0,27673847922688.0,0.9004896099999999
10040,267,78,-1.0,123.19880390167236,False,2025-10-25 14:33:49,0,0.0,24708636475392.0,0.89971039
10063,268,23,-1.0,2.932231903076172,False,2025-10-25 14:33:53,0,0.0,4432672587776.0,0.89948062
10103,269,40,-1.0,6.160777807235718,False,2025-10-25 14:34:00,0,0.0,8141009321984.0,0.89908102
10133,270,30,-1.0,5.620999813079834,False,2025-10-25 14:34:06,0,0.0,23002664140800.0,0.89878132
10160,271,27,-1.0,3.8486745357513428,False,2025-10-25 14:34:11,0,0.0,9826745712640.0,0.89851159
10209,272,49,-1.0,12.699612379074097,False,2025-10-25 14:34:25,0,0.0,12655727214592.0,0.8980220800000001
10245,273,36,-1.0,6.85438871383667,False,2025-10-25 14:34:32,0,0.0,14322595004416.0,0.89766244
10268,274,23,-1.0,3.0189895629882812,False,2025-10-25 14:34:36,0,0.0,28826107117568.0,0.89743267
10309,275,41,-1.0,8.488267183303833,False,2025-10-25 14:34:46,0,0.0,15438054424576.0,0.89702308
10346,276,37,-1.0,6.293983697891235,False,2025-10-25 14:34:53,0,0.0,12672393281536.0,0.89665345
10402,277,56,-1.0,13.52511715888977,False,2025-10-25 14:35:07,0,0.0,23416528699392.0,0.89609401
10440,278,38,-1.0,6.607418775558472,False,2025-10-25 14:35:15,0,0.0,11896910512128.0,0.89571439
10505,279,65,1.0,15.46490478515625,True,2025-10-25 14:35:31,0,0.0,9954624798720.0,0.89506504
10543,280,38,-1.0,6.313493490219116,False,2025-10-25 14:35:38,0,0.0,9414423609344.0,0.89468542
10573,281,30,-1.0,5.035821914672852,False,2025-10-25 14:35:44,0,0.0,5529886261248.0,0.89438572
10609,282,36,-1.0,9.008033514022827,False,2025-10-25 14:35:54,0,0.0,9135223472128.0,0.89402608
10641,283,32,1.0,4.530869245529175,True,2025-10-25 14:36:00,0,0.0,16921337528320.0,0.8937064
10670,284,29,-1.0,4.584313631057739,False,2025-10-25 14:36:05,0,0.0,17180617867264.0,0.89341669
10700,285,30,-1.0,5.426297664642334,False,2025-10-25 14:36:12,0,0.0,7911663730688.0,0.89311699
10730,286,30,-1.0,3.986902952194214,False,2025-10-25 14:36:17,0,0.0,26904474157056.0,0.89281729
10757,287,27,-1.0,5.986258506774902,False,2025-10-25 14:36:24,0,0.0,17859220602880.0,0.89254756
10835,288,78,1.0,20.009417295455933,True,2025-10-25 14:36:45,0,0.0,16005714673664.0,0.89176834
10876,289,41,-1.0,6.0906617641448975,False,2025-10-25 14:36:53,0,0.0,9189257641984.0,0.89135875
10909,290,33,-1.0,6.58021092414856,False,2025-10-25 14:37:01,0,0.0,16088842633216.0,0.89102908
10934,291,25,-1.0,3.73557710647583,False,2025-10-25 14:37:06,0,0.0,21641622978560.0,0.89077933
10950,292,16,-1.0,2.0159053802490234,False,2025-10-25 14:37:09,0,0.0,4731569176576.0,0.89061949
11042,293,92,-1.0,99.25372409820557,False,2025-10-25 14:38:49,0,0.0,21178485833728.0,0.88970041
11095,294,53,-1.0,11.886934757232666,False,2025-10-25 14:39:02,0,0.0,12997974032384.0,0.88917094
11144,295,49,-1.0,10.51854681968689,False,2025-10-25 14:39:14,0,0.0,18724268539904.0,0.88868143
11195,296,51,-1.0,8.947505712509155,False,2025-10-25 14:39:24,0,0.0,7533463863296.0,0.88817194
11237,297,42,1.0,8.466697454452515,True,2025-10-25 14:39:33,0,0.0,2767710060544.0,0.88775236
11269,298,32,-1.0,4.591406583786011,False,2025-10-25 14:39:38,0,0.0,11051661787136.0,0.88743268
11295,299,26,-1.0,3.8237204551696777,False,2025-10-25 14:39:43,0,0.0,10571822923776.0,0.88717294
11335,300,40,-1.0,8.062901258468628,False,2025-10-25 14:39:52,0,0.0,4837929910272.0,0.88677334
11381,301,46,-1.0,9.68772840499878,False,2025-10-25 14:40:02,0,0.0,13254487179264.0,0.8863138
11438,302,57,-1.0,15.810251235961914,False,2025-10-25 14:40:19,0,0.0,8379277770752.0,0.8857443700000001
11489,303,51,-1.0,11.085211753845215,False,2025-10-25 14:40:31,0,0.0,6775699406848.0,0.8852348800000001
11523,304,34,-1.0,5.448923110961914,False,2025-10-25 14:40:37,0,0.0,9074835980288.0,0.88489522
11561,305,38,-1.0,7.471838712692261,False,2025-10-25 14:40:46,0,0.0,22458293813248.0,0.8845156
11595,306,34,-1.0,5.25048041343689,False,2025-10-25 14:40:52,0,0.0,9089912406016.0,0.88417594
11623,307,28,-1.0,4.9358038902282715,False,2025-10-25 14:40:58,0,0.0,4891304001536.0,0.88389622
11666,308,43,-1.0,14.109887838363647,False,2025-10-25 14:41:13,0,0.0,8923498151936.0,0.88346665
11699,309,33,-1.0,5.305783748626709,False,2025-10-25 14:41:19,0,0.0,6684244705280.0,0.88313698
11720,310,21,-1.0,2.852717399597168,False,2025-10-25 14:41:23,0,0.0,8538047381504.0,0.88292719
11742,311,22,-1.0,2.7846415042877197,False,2025-10-25 14:41:26,0,0.0,21182248124416.0,0.88270741
11794,312,52,-1.0,11.974235773086548,False,2025-10-25 14:41:39,0,0.0,5956154949632.0,0.88218793
11886,313,92,1.0,27.19509243965149,True,2025-10-25 14:42:07,0,0.0,4794062733312.0,0.88126885
11935,314,49,-1.0,11.001149415969849,False,2025-10-25 14:42:19,0,0.0,7336592146432.0,0.88077934
11971,315,36,-1.0,6.607839107513428,False,2025-10-25 14:42:27,0,0.0,27203530129408.0,0.8804197
12034,316,63,-1.0,118.591068983078,False,2025-10-25 14:44:26,0,0.0,6577739792384.0,0.87979033
12072,317,38,-1.0,6.574497938156128,False,2025-10-25 14:44:34,0,0.0,12319351373824.0,0.87941071
12121,318,49,-1.0,11.228736162185669,False,2025-10-25 14:44:46,0,0.0,23794999623680.0,0.8789212
12225,319,104,-1.0,38.960524559020996,False,2025-10-25 14:45:26,0,0.0,11974334218240.0,0.87788224
12254,320,29,-1.0,4.754378795623779,False,2025-10-25 14:45:31,0,0.0,29664020004864.0,0.87759253
12281,321,27,-1.0,5.173901557922363,False,2025-10-25 14:45:37,0,0.0,24373771632640.0,0.8773228
12304,322,23,-1.0,3.391385555267334,False,2025-10-25 14:45:42,0,0.0,12691826540544.0,0.8770930299999999
12323,323,19,-1.0,2.3463711738586426,False,2025-10-25 14:45:45,0,0.0,15425516601344.0,0.87690322
12362,324,39,-1.0,7.152454137802124,False,2025-10-25 14:45:53,0,0.0,18736834674688.0,0.8765136099999999
12404,325,42,-1.0,10.282427787780762,False,2025-10-25 14:46:05,0,0.0,13721808142336.0,0.87609403
12460,326,56,-1.0,10.631527662277222,False,2025-10-25 14:46:16,0,0.0,24629395587072.0,0.87553459
12492,327,32,-1.0,6.497523069381714,False,2025-10-25 14:46:24,0,0.0,14961797496832.0,0.87521491
12511,328,19,-1.0,2.8080012798309326,False,2025-10-25 14:46:28,0,0.0,23654442205184.0,0.8750251
12542,329,31,-1.0,5.058435678482056,False,2025-10-25 14:46:34,0,0.0,10528745324544.0,0.87471541
12573,330,31,-1.0,5.485417366027832,False,2025-10-25 14:46:41,0,0.0,16454913097728.0,0.8744057199999999
12612,331,39,-1.0,15.02974820137024,False,2025-10-25 14:46:58,0,0.0,8680625930240.0,0.87401611
12631,332,19,-1.0,2.20652174949646,False,2025-10-25 14:47:03,0,0.0,7270629900288.0,0.8738263
12682,333,51,1.0,9.69810938835144,True,2025-10-25 14:47:14,0,0.0,12549759172608.0,0.8733168099999999
12709,334,27,-1.0,4.923566579818726,False,2025-10-25 14:47:20,0,0.0,17049076105216.0,0.87304708
12764,335,55,1.0,11.784368991851807,True,2025-10-25 14:47:32,0,0.0,22141453991936.0,0.87249763
12807,336,43,-1.0,9.281691074371338,False,2025-10-25 14:47:43,0,0.0,9607242055680.0,0.87206806
12866,337,59,-1.0,16.351471662521362,False,2025-10-25 14:48:01,0,0.0,9488975265792.0,0.87147865
12885,338,19,-1.0,2.7826333045959473,False,2025-10-25 14:48:05,0,0.0,4417394311168.0,0.87128884
12921,339,36,-1.0,6.415154218673706,False,2025-10-25 14:48:12,0,0.0,26886008733696.0,0.8709292
12973,340,52,-1.0,11.977977991104126,False,2025-10-25 14:48:25,0,0.0,17369584893952.0,0.87040972
13046,341,73,-1.0,109.34345865249634,False,2025-10-25 14:50:16,0,0.0,24750466269184.0,0.8696804499999999
13090,342,44,-1.0,6.990253448486328,False,2025-10-25 14:50:24,0,0.0,10462788845568.0,0.8692408899999999
13129,343,39,-1.0,8.556138038635254,False,2025-10-25 14:50:33,0,0.0,24110423867392.0,0.86885128
13161,344,32,-1.0,4.487337112426758,False,2025-10-25 14:50:38,0,0.0,7001880920064.0,0.8685316000000001
13202,345,41,-1.0,8.127172708511353,False,2025-10-25 14:50:47,0,0.0,30565057167360.0,0.86812201
13241,346,39,-1.0,10.015343189239502,False,2025-10-25 14:50:58,0,0.0,17147746058240.0,0.8677324
13261,347,20,-1.0,2.966701030731201,False,2025-10-25 14:51:03,0,0.0,9141992030208.0,0.8675326
13317,348,56,1.0,12.543858051300049,True,2025-10-25 14:51:16,0,0.0,14204398469120.0,0.86697316
13353,349,36,-1.0,11.639594554901123,False,2025-10-25 14:51:29,0,0.0,12340725547008.0,0.86661352
13382,350,29,-1.0,4.179527997970581,False,2025-10-25 14:51:34,0,0.0,32509865754624.0,0.86632381
13449,351,67,-1.0,15.802144765853882,False,2025-10-25 14:51:51,0,0.0,9920208437248.0,0.86565448
13474,352,25,-1.0,3.1337883472442627,False,2025-10-25 14:51:55,0,0.0,8826525843456.0,0.8654047300000001
13513,353,39,-1.0,7.697658538818359,False,2025-10-25 14:52:04,0,0.0,6619040579584.0,0.86501512
13550,354,37,-1.0,6.056378364562988,False,2025-10-25 14:52:11,0,0.0,19826068160512.0,0.86464549
13584,355,34,-1.0,5.8561317920684814,False,2025-10-25 14:52:18,0,0.0,28092009545728.0,0.8643058299999999
13640,356,56,-1.0,16.577175855636597,False,2025-10-25 14:52:35,0,0.0,8480538230784.0,0.86374639
13677,357,37,-1.0,6.687757253646851,False,2025-10-25 14:52:43,0,0.0,11337995386880.0,0.86337676
13709,358,32,-1.0,4.534551620483398,False,2025-10-25 14:52:49,0,0.0,12996730421248.0,0.86305708
13742,359,33,-1.0,7.4294514656066895,False,2025-10-25 14:52:57,0,0.0,9257353216000.0,0.86272741
13782,360,40,-1.0,7.964592456817627,False,2025-10-25 14:53:06,0,0.0,9167854108672.0,0.86232781
13809,361,27,-1.0,4.404095649719238,False,2025-10-25 14:53:11,0,0.0,5267843973120.0,0.86205808
13929,362,120,-1.0,53.280354261398315,False,2025-10-25 14:54:06,0,0.0,16708931682304.0,0.86085928
13958,363,29,-1.0,4.775570392608643,False,2025-10-25 14:54:12,0,0.0,7218975473664.0,0.86056957
13998,364,40,-1.0,8.309071063995361,False,2025-10-25 14:54:23,0,0.0,10391279108096.0,0.86016997
14049,365,51,-1.0,110.09028792381287,False,2025-10-25 14:56:15,0,0.0,6963094093824.0,0.8596604800000001
14104,366,55,-1.0,13.22165584564209,False,2025-10-25 14:56:29,0,0.0,14154577477632.0,0.85911103
14142,367,38,-1.0,5.606863975524902,False,2025-10-25 14:56:36,0,0.0,6455583834112.0,0.85873141
14161,368,19,-1.0,2.4868311882019043,False,2025-10-25 14:56:39,0,0.0,10987146051584.0,0.8585416
14195,369,34,-1.0,5.915309906005859,False,2025-10-25 14:56:47,0,0.0,12147399589888.0,0.85820194
14233,370,38,-1.0,8.912695169448853,False,2025-10-25 14:56:57,0,0.0,24433402052608.0,0.85782232
14270,371,37,-1.0,6.117557048797607,False,2025-10-25 14:57:04,0,0.0,10442878484480.0,0.85745269
14300,372,30,-1.0,4.965867519378662,False,2025-10-25 14:57:11,0,0.0,8894752489472.0,0.85715299
14338,373,38,-1.0,15.186922073364258,False,2025-10-25 14:57:27,0,0.0,9684125745152.0,0.85677337
14375,374,37,-1.0,5.400214672088623,False,2025-10-25 14:57:34,0,0.0,9711794520064.0,0.85640374
14413,375,38,1.0,6.39049506187439,True,2025-10-25 14:57:42,0,0.0,14302459199488.0,0.85602412
14441,376,28,1.0,4.343562602996826,True,2025-10-25 14:57:47,0,0.0,4716603899904.0,0.8557444
14524,377,83,-1.0,26.25304913520813,False,2025-10-25 14:58:14,0,0.0,8927097913344.0,0.85491523
14553,378,29,-1.0,4.112555027008057,False,2025-10-25 14:58:19,0,0.0,12504272994304.0,0.85462552
14586,379,33,-1.0,5.03753662109375,False,2025-10-25 14:58:25,0,0.0,8877693206528.0,0.85429585
14621,380,35,1.0,6.6161768436431885,True,2025-10-25 14:58:33,0,0.0,5722184089600.0,0.8539462
14668,381,47,-1.0,9.950365781784058,False,2025-10-25 14:58:46,0,0.0,10423072980992.0,0.85347667
14764,382,96,1.0,49.20613098144531,True,2025-10-25 14:59:37,0,0.0,6255972712448.0,0.85251763
14789,383,25,-1.0,5.131173372268677,False,2025-10-25 14:59:43,0,0.0,20188560883712.0,0.85226788
14814,384,25,-1.0,3.6720070838928223,False,2025-10-25 14:59:47,0,0.0,28601181274112.0,0.85201813
14837,385,23,-1.0,3.385098934173584,False,2025-10-25 14:59:51,0,0.0,14186771906560.0,0.85178836
14873,386,36,-1.0,6.731231212615967,False,2025-10-25 14:59:59,0,0.0,16012850233344.0,0.85142872
14916,387,43,-1.0,7.652763843536377,False,2025-10-25 15:00:08,0,0.0,12469435105280.0,0.85099915
14947,388,31,-1.0,12.90922212600708,False,2025-10-25 15:00:22,0,0.0,9733276696576.0,0.85068946
14986,389,39,-1.0,6.6011645793914795,False,2025-10-25 15:00:29,0,0.0,14004955119616.0,0.85029985
15030,390,44,-1.0,114.12764406204224,False,2025-10-25 15:02:24,0,0.0,5915979284480.0,0.84986029
15083,391,53,1.0,11.718740701675415,True,2025-10-25 15:02:37,0,0.0,16329276915712.0,0.84933082
15124,392,41,-1.0,6.629727363586426,False,2025-10-25 15:02:45,0,0.0,8935708819456.0,0.84892123
15139,393,15,-1.0,1.7734856605529785,False,2025-10-25 15:02:47,0,0.0,12248164597760.0,0.8487713800000001
15167,394,28,-1.0,5.863326787948608,False,2025-10-25 15:02:54,0,0.0,4550015582208.0,0.84849166
15207,395,40,1.0,6.5485334396362305,True,2025-10-25 15:03:02,0,0.0,7403014193152.0,0.84809206
15245,396,38,1.0,7.044789791107178,True,2025-10-25 15:03:10,0,0.0,18354100240384.0,0.84771244
15291,397,46,-1.0,23.231034755706787,False,2025-10-25 15:03:34,0,0.0,6401134952448.0,0.8472529
15332,398,41,-1.0,7.241194248199463,False,2025-10-25 15:03:42,0,0.0,20104987279360.0,0.84684331
15372,399,40,-1.0,7.692875385284424,False,2025-10-25 15:03:51,0,0.0,18813531717632.0,0.84644371
15427,400,55,-1.0,16.944109439849854,False,2025-10-25 15:04:09,0,0.0,27242038034432.0,0.84589426
15464,401,37,-1.0,6.251043081283569,False,2025-10-25 15:04:16,0,0.0,21574593806336.0,0.84552463
15492,402,28,-1.0,5.3457067012786865,False,2025-10-25 15:04:23,0,0.0,9031970193408.0,0.84524491
15514,403,22,-1.0,2.6740994453430176,False,2025-10-25 15:04:27,0,0.0,6204568371200.0,0.84502513
15548,404,34,-1.0,12.615431547164917,False,2025-10-25 15:04:40,0,0.0,6438317457408.0,0.8446854699999999
15584,405,36,-1.0,5.778620719909668,False,2025-10-25 15:04:47,0,0.0,17935837954048.0,0.84432583
15634,406,50,-1.0,9.34450387954712,False,2025-10-25 15:04:57,0,0.0,2616027512832.0,0.84382633
15694,407,60,1.0,15.502207279205322,True,2025-10-25 15:05:14,0,0.0,23682617442304.0,0.84322693
15726,408,32,-1.0,5.375730514526367,False,2025-10-25 15:05:20,0,0.0,20929748926464.0,0.84290725
15763,409,37,-1.0,15.296172142028809,False,2025-10-25 15:05:37,0,0.0,24832618004480.0,0.84253762
15798,410,35,-1.0,6.544229030609131,False,2025-10-25 15:05:44,0,0.0,41999356919808.0,0.84218797
15826,411,28,-1.0,4.598403692245483,False,2025-10-25 15:05:50,0,0.0,9627522564096.0,0.84190825
15893,412,67,1.0,22.790351152420044,True,2025-10-25 15:06:14,0,0.0,13961521004544.0,0.84123892
15927,413,34,-1.0,6.32422137260437,False,2025-10-25 15:06:22,0,0.0,36517082824704.0,0.84089926
15966,414,39,-1.0,7.1215269565582275,False,2025-10-25 15:06:30,0,0.0,5129869197312.0,0.84050965
16038,415,72,-1.0,183.17600393295288,False,2025-10-25 15:09:35,0,0.0,12889382453248.0,0.83979037
16060,416,22,-1.0,3.443467378616333,False,2025-10-25 15:09:40,0,0.0,3853773963264.0,0.83957059
16087,417,27,-1.0,4.328173398971558,False,2025-10-25 15:09:45,0,0.0,11020805341184.0,0.83930086
16118,418,31,-1.0,5.171031951904297,False,2025-10-25 15:09:51,0,0.0,46519336042496.0,0.83899117
16167,419,49,-1.0,24.295963048934937,False,2025-10-25 15:10:17,0,0.0,34029017497600.0,0.83850166
16223,420,56,-1.0,12.46664810180664,False,2025-10-25 15:10:31,0,0.0,6705846943744.0,0.83794222
16260,421,37,-1.0,7.867088556289673,False,2025-10-25 15:10:39,0,0.0,16020461846528.0,0.83757259
16292,422,32,-1.0,4.728861331939697,False,2025-10-25 15:10:45,0,0.0,11301037277184.0,0.83725291
16337,423,45,-1.0,7.614437580108643,False,2025-10-25 15:10:53,0,0.0,6295510843392.0,0.83680336
16377,424,40,-1.0,8.87651014328003,False,2025-10-25 15:11:03,0,0.0,9048831295488.0,0.83640376
16444,425,67,-1.0,16.177676677703857,False,2025-10-25 15:11:21,0,0.0,26007962648576.0,0.83573443
16494,426,50,-1.0,10.516618013381958,False,2025-10-25 15:11:32,0,0.0,27821407731712.0,0.83523493
16534,427,40,-1.0,7.357041835784912,False,2025-10-25 15:11:41,0,0.0,16354239315968.0,0.83483533
16555,428,21,-1.0,11.970208168029785,False,2025-10-25 15:11:53,0,0.0,23895115563008.0,0.83462554
16589,429,34,-1.0,5.809808731079102,False,2025-10-25 15:12:00,0,0.0,7757695549440.0,0.83428588
16624,430,35,-1.0,6.274866819381714,False,2025-10-25 15:12:08,0,0.0,13650092883968.0,0.83393623
16649,431,25,-1.0,3.840235471725464,False,2025-10-25 15:12:13,0,0.0,15624215461888.0,0.83368648
16686,432,37,-1.0,6.894121408462524,False,2025-10-25 15:12:21,0,0.0,25975486152704.0,0.83331685
16719,433,33,-1.0,16.091912746429443,False,2025-10-25 15:12:38,0,0.0,42290038964224.0,0.8329871799999999
16758,434,39,-1.0,7.873268365859985,False,2025-10-25 15:12:47,0,0.0,18038822797312.0,0.83259757
16803,435,45,1.0,8.486949682235718,True,2025-10-25 15:12:57,0,0.0,38775543562240.0,0.83214802
16845,436,42,-1.0,17.256850004196167,False,2025-10-25 15:13:15,0,0.0,14871279173632.0,0.83172844
16875,437,30,-1.0,4.31192684173584,False,2025-10-25 15:13:20,0,0.0,12096860323840.0,0.83142874
16919,438,44,-1.0,8.300415992736816,False,2025-10-25 15:13:29,0,0.0,15156470874112.0,0.83098918
16949,439,30,-1.0,4.82994818687439,False,2025-10-25 15:13:35,0,0.0,9319642824704.0,0.83068948
16994,440,45,-1.0,12.893594980239868,False,2025-10-25 15:13:50,0,0.0,23034909949952.0,0.8302399300000001
17038,441,44,-1.0,119.72822570800781,False,2025-10-25 15:15:50,0,0.0,24525511065600.0,0.8298003700000001
17066,442,28,-1.0,4.180473566055298,False,2025-10-25 15:15:56,0,0.0,28670429233152.0,0.82952065
17091,443,25,-1.0,4.410067319869995,False,2025-10-25 15:16:01,0,0.0,33739564384256.0,0.8292709
17117,444,26,-1.0,4.262817859649658,False,2025-10-25 15:16:07,0,0.0,11488777469952.0,0.82901116
17146,445,29,-1.0,4.158048152923584,False,2025-10-25 15:16:12,0,0.0,25560996642816.0,0.82872145
17175,446,29,-1.0,4.034643173217773,False,2025-10-25 15:16:17,0,0.0,14038715072512.0,0.82843174
17203,447,28,-1.0,9.243485689163208,False,2025-10-25 15:16:27,0,0.0,10449053548544.0,0.82815202
17244,448,41,-1.0,7.519095420837402,False,2025-10-25 15:16:36,0,0.0,11987628064768.0,0.82774243
17276,449,32,-1.0,5.745590925216675,False,2025-10-25 15:16:42,0,0.0,22690110898176.0,0.82742275
17312,450,36,-1.0,6.441260576248169,False,2025-10-25 15:16:50,0,0.0,11098116849664.0,0.82706311
17337,451,25,-1.0,3.6281239986419678,False,2025-10-25 15:16:55,0,0.0,9210429440000.0,0.82681336
17363,452,26,-1.0,27.489880561828613,False,2025-10-25 15:17:23,0,0.0,6954140827648.0,0.82655362
17399,453,36,-1.0,6.584595203399658,False,2025-10-25 15:17:32,0,0.0,9662756814848.0,0.82619398
17423,454,24,-1.0,3.426454782485962,False,2025-10-25 15:17:36,0,0.0,9505652867072.0,0.82595422
17458,455,35,-1.0,5.706640958786011,False,2025-10-25 15:17:43,0,0.0,4551554891776.0,0.82560457
17488,456,30,-1.0,5.139599561691284,False,2025-10-25 15:17:49,0,0.0,9045477949440.0,0.82530487
17512,457,24,-1.0,9.206254959106445,False,2025-10-25 15:17:59,0,0.0,7982225031168.0,0.82506511
17541,458,29,-1.0,4.218679189682007,False,2025-10-25 15:18:05,0,0.0,18981326946304.0,0.8247754
17586,459,45,-1.0,8.59408974647522,False,2025-10-25 15:18:14,0,0.0,4417575714816.0,0.82432585
17613,460,27,-1.0,4.584026336669922,False,2025-10-25 15:18:20,0,0.0,14261258551296.0,0.8240561200000001
17653,461,40,-1.0,13.462216138839722,False,2025-10-25 15:18:35,0,0.0,3132629712896.0,0.82365652
17714,462,61,-1.0,11.874351739883423,False,2025-10-25 15:18:48,0,0.0,10778381910016.0,0.82304713
17750,463,36,-1.0,9.49888277053833,False,2025-10-25 15:18:58,0,0.0,16569070518272.0,0.82268749
17788,464,38,-1.0,6.633177995681763,False,2025-10-25 15:19:06,0,0.0,10554371473408.0,0.8223078699999999
17838,465,50,-1.0,10.07119107246399,False,2025-10-25 15:19:17,0,0.0,6778889175040.0,0.8218083700000001
17863,466,25,-1.0,3.6900634765625,False,2025-10-25 15:19:22,0,0.0,7414553247744.0,0.82155862
17883,467,20,-1.0,2.8132410049438477,False,2025-10-25 15:19:26,0,0.0,26702050754560.0,0.8213588199999999
17906,468,23,-1.0,24.240132808685303,False,2025-10-25 15:19:51,0,0.0,6729210265600.0,0.82112905
17961,469,55,1.0,11.483915567398071,True,2025-10-25 15:20:04,0,0.0,5234226102272.0,0.8205796
17998,470,37,-1.0,6.220532417297363,False,2025-10-25 15:20:12,0,0.0,8810884235264.0,0.8202099700000001
18023,471,25,-1.0,134.27202033996582,False,2025-10-25 15:22:27,0,0.0,7745008828416.0,0.81996022
18061,472,38,-1.0,6.008815288543701,False,2025-10-25 15:22:35,0,0.0,4386416492544.0,0.8195806
18088,473,27,-1.0,4.374734878540039,False,2025-10-25 15:22:40,0,0.0,24882024808448.0,0.81931087
18130,474,42,-1.0,32.243592262268066,False,2025-10-25 15:23:14,0,0.0,8122822819840.0,0.81889129
18152,475,22,-1.0,3.3507747650146484,False,2025-10-25 15:23:19,0,0.0,3672595496960.0,0.8186715099999999
18182,476,30,-1.0,4.736308336257935,False,2025-10-25 15:23:24,0,0.0,5730361409536.0,0.81837181
18213,477,31,-1.0,6.185115337371826,False,2025-10-25 15:23:31,0,0.0,17093359566848.0,0.81806212
18246,478,33,-1.0,5.346525192260742,False,2025-10-25 15:23:38,0,0.0,13879794991104.0,0.81773245
18292,479,46,-1.0,14.186009645462036,False,2025-10-25 15:23:53,0,0.0,6470736281600.0,0.81727291
18323,480,31,1.0,4.447965145111084,True,2025-10-25 15:23:59,0,0.0,6765270794240.0,0.81696322
18359,481,36,-1.0,6.700158596038818,False,2025-10-25 15:24:07,0,0.0,31664644292608.0,0.81660358
18386,482,27,-1.0,4.225098371505737,False,2025-10-25 15:24:12,0,0.0,16209629151232.0,0.81633385
18409,483,23,-1.0,3.7437784671783447,False,2025-10-25 15:24:17,0,0.0,11108775624704.0,0.81610408
18447,484,38,-1.0,22.932445526123047,False,2025-10-25 15:24:41,0,0.0,28807079657472.0,0.81572446
18488,485,41,-1.0,8.12987470626831,False,2025-10-25 15:24:51,0,0.0,22271766822912.0,0.81531487
18534,486,46,-1.0,8.522849082946777,False,2025-10-25 15:25:01,0,0.0,6265204375552.0,0.81485533
18595,487,61,-1.0,35.28612804412842,False,2025-10-25 15:25:37,0,0.0,11443169656832.0,0.81424594
18627,488,32,-1.0,5.463998556137085,False,2025-10-25 15:25:44,0,0.0,6705529225216.0,0.81392626
18679,489,52,1.0,23.34641981124878,True,2025-10-25 15:26:08,0,0.0,9622866886656.0,0.81340678
18755,490,76,-1.0,22.803527116775513,False,2025-10-25 15:26:33,0,0.0,7445978546176.0,0.81264754
18776,491,21,-1.0,3.557697296142578,False,2025-10-25 15:26:37,0,0.0,31922564628480.0,0.81243775
18814,492,38,-1.0,5.867110252380371,False,2025-10-25 15:26:45,0,0.0,14201119571968.0,0.81205813
18848,493,34,-1.0,6.0511651039123535,False,2025-10-25 15:26:52,0,0.0,15162521157632.0,0.81171847
18880,494,32,-1.0,10.974148035049438,False,2025-10-25 15:27:04,0,0.0,14242436612096.0,0.8113987899999999
18916,495,36,-1.0,5.571851491928101,False,2025-10-25 15:27:10,0,0.0,12082177114112.0,0.81103915
18952,496,36,-1.0,6.3206939697265625,False,2025-10-25 15:27:18,0,0.0,24029968728064.0,0.8106795099999999
18981,497,29,-1.0,4.455488204956055,False,2025-10-25 15:27:23,0,0.0,5204055949312.0,0.8103898
19030,498,49,-1.0,168.2632155418396,False,2025-10-25 15:30:12,0,0.0,13314448949248.0,0.8099002900000001
19074,499,44,-1.0,25.83852767944336,False,2025-10-25 15:30:41,0,0.0,29397381808128.0,0.80946073
19101,500,27,-1.0,4.3602306842803955,False,2025-10-25 15:30:46,0,0.0,12778475618304.0,0.809191
19136,501,35,-1.0,5.764353036880493,False,2025-10-25 15:30:53,0,0.0,5249653276672.0,0.80884135
19202,502,66,-1.0,18.41047191619873,False,2025-10-25 15:31:12,0,0.0,4676724457472.0,0.80818201
19231,503,29,-1.0,4.211050510406494,False,2025-10-25 15:31:18,0,0.0,21265012228096.0,0.8078923
19331,504,100,-1.0,37.83344626426697,False,2025-10-25 15:31:57,0,0.0,5278223826944.0,0.8068933
19375,505,44,-1.0,9.044437170028687,False,2025-10-25 15:32:07,0,0.0,14496209829888.0,0.80645374
