total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,intrinsic_reward,loss,epsilon
8941,225,33,-1.6250451770451775,7.655707597732544,False,2025-10-25 19:18:41,0,0.0,0.03783790022134781,0.9106894
8979,226,38,-1.3436157687585935,11.981268167495728,False,2025-10-25 19:18:54,0,0.0,0.03438480198383331,0.91030978
9039,227,60,-1.2135711137876437,111.01139664649963,False,2025-10-25 19:20:47,0,0.0,0.033022332936525345,0.90971038
9081,228,42,-1.2775272018718693,11.532509088516235,False,2025-10-25 19:21:01,0,0.0,0.023858392611145973,0.9092908
9125,229,44,-1.326465406191038,12.371452808380127,False,2025-10-25 19:21:14,0,0.0,0.02884906530380249,0.90885124
9163,230,38,-1.3322209974629937,8.548872232437134,False,2025-10-25 19:21:24,0,0.0,0.04085415601730347,0.90847162
9196,231,33,-1.4388613135631427,8.802009344100952,False,2025-10-25 19:21:34,0,0.0,0.018100829795002937,0.90814195
9230,232,34,-1.1170045349932967,10.221463918685913,False,2025-10-25 19:21:46,0,0.0,0.03139873221516609,0.90780229
9258,233,28,1.7636724940854607,5.3597002029418945,True,2025-10-25 19:21:53,0,0.0,0.02105599269270897,0.90752257
9275,234,17,-1.6246273001331142,3.2489240169525146,False,2025-10-25 19:21:58,0,0.0,0.04399475082755089,0.90735274
9328,235,53,1.3676803985772255,18.91473698616028,True,2025-10-25 19:22:18,0,0.0,0.0512002557516098,0.90682327
9363,236,35,-1.0499167330830934,7.863555669784546,False,2025-10-25 19:22:27,0,0.0,0.02192198857665062,0.90647362
9393,237,30,-1.4604190391771756,4.998965263366699,False,2025-10-25 19:22:33,0,0.0,0.022532928735017776,0.90617392
9426,238,33,-1.1739452742434489,5.645939350128174,False,2025-10-25 19:22:40,0,0.0,0.025610171258449554,0.90584425
9459,239,33,-1.2344530121841155,7.62550687789917,False,2025-10-25 19:22:48,0,0.0,0.03586084023118019,0.90551458
9496,240,37,-0.9927395079914214,6.920743703842163,False,2025-10-25 19:22:56,0,0.0,0.03298887237906456,0.90514495
9523,241,27,-1.5785246239204,4.369861602783203,False,2025-10-25 19:23:01,0,0.0,0.02216976135969162,0.90487522
9559,242,36,-1.631824362518644,7.681589126586914,False,2025-10-25 19:23:10,0,0.0,0.04383614659309387,0.90451558
9584,243,25,-1.674395027244796,3.787733554840088,False,2025-10-25 19:23:14,0,0.0,0.03610065206885338,0.90426583
9625,244,41,1.4701375840715158,8.778899192810059,True,2025-10-25 19:23:24,0,0.0,0.038160670548677444,0.90385624
9651,245,26,-1.4175300353356892,3.3934547901153564,False,2025-10-25 19:23:28,0,0.0,0.029747607186436653,0.9035965
9675,246,24,-1.455815506025908,3.307407855987549,False,2025-10-25 19:23:33,0,0.0,0.028734508901834488,0.90335674
9708,247,33,-1.5897661087461579,4.657801866531372,False,2025-10-25 19:23:38,0,0.0,0.05519482493400574,0.90302707
9730,248,22,-1.6301521996722368,2.9222137928009033,False,2025-10-25 19:23:42,0,0.0,0.03543873131275177,0.90280729
9760,249,30,-1.1578470987695826,5.984331130981445,False,2025-10-25 19:23:49,0,0.0,0.040654364973306656,0.90250759
9797,250,37,-1.4014765777488616,6.003800630569458,False,2025-10-25 19:23:56,0,0.0,0.0361349992454052,0.90213796
9893,251,96,-1.5709241335383206,34.564828395843506,False,2025-10-25 19:24:31,0,0.0,0.026248635724186897,0.90117892
9908,252,15,-1.6207121212121214,2.3449857234954834,False,2025-10-25 19:24:36,0,0.0,0.04937706142663956,0.90102907
9943,253,35,-1.3557678478057194,6.425476789474487,False,2025-10-25 19:24:44,0,0.0,0.023110540583729744,0.90067942
9978,254,35,-1.610508360562049,5.716310501098633,False,2025-10-25 19:24:50,0,0.0,0.027127984911203384,0.90032977
10037,255,59,-1.4206551104288412,85.50506210327148,False,2025-10-25 19:26:17,0,0.0,0.030577659606933594,0.89974036
10069,256,32,-1.2549713470113193,6.303060293197632,False,2025-10-25 19:26:24,0,0.0,0.021511076018214226,0.89942068
10105,257,36,-0.9485319982116514,9.462361812591553,False,2025-10-25 19:26:35,0,0.0,0.03461224585771561,0.89906104
10139,258,34,-1.1299707549076612,7.058399438858032,False,2025-10-25 19:26:43,0,0.0,0.017011556774377823,0.89872138
10179,259,40,-1.300671048094013,8.681795120239258,False,2025-10-25 19:26:53,0,0.0,0.03436680883169174,0.89832178
10210,260,31,-1.2928935639685644,6.973643064498901,False,2025-10-25 19:27:01,0,0.0,0.03836454451084137,0.89801209
10233,261,23,-1.455015732239251,3.827981948852539,False,2025-10-25 19:27:06,0,0.0,0.04752781242132187,0.89778232
10269,262,36,-1.0813625590133926,5.661420583724976,False,2025-10-25 19:27:13,0,0.0,0.03695426881313324,0.89742268
10308,263,39,-1.4557588218248374,7.846359014511108,False,2025-10-25 19:27:21,0,0.0,0.035507358610630035,0.89703307
10331,264,23,-1.7201224489795919,3.5661792755126953,False,2025-10-25 19:27:26,0,0.0,0.034225884824991226,0.8968033
10373,265,42,-1.2491119691119694,7.224598407745361,False,2025-10-25 19:27:34,0,0.0,0.038554154336452484,0.89638372
10418,266,45,-1.4401658504315233,9.41045069694519,False,2025-10-25 19:27:44,0,0.0,0.03420224040746689,0.89593417
10442,267,24,-1.8480170611751652,3.207401752471924,False,2025-10-25 19:27:49,0,0.0,0.027745863422751427,0.8956944099999999
10471,268,29,-1.5992477585710705,6.38757061958313,False,2025-10-25 19:27:56,0,0.0,0.039083488285541534,0.8954047
10500,269,29,-1.6366557094614245,4.74235463142395,False,2025-10-25 19:28:02,0,0.0,0.027141837403178215,0.8951149899999999
10538,270,38,-0.9151945306967371,5.997057676315308,False,2025-10-25 19:28:08,0,0.0,0.07127071917057037,0.89473537
10584,271,46,-0.8460010159778689,9.206101894378662,False,2025-10-25 19:28:18,0,0.0,0.03934797644615173,0.89427583
10611,272,27,-1.454252136752137,4.156156063079834,False,2025-10-25 19:28:23,0,0.0,0.02378251403570175,0.8940061
10640,273,29,-1.338933167614702,3.709362506866455,False,2025-10-25 19:28:28,0,0.0,0.016679875552654266,0.89371639
10675,274,35,-1.470396830077553,6.840354681015015,False,2025-10-25 19:28:36,0,0.0,0.047771356999874115,0.89336674
10709,275,34,-1.4289066708739884,4.877722978591919,False,2025-10-25 19:28:42,0,0.0,0.03381434455513954,0.89302708
10737,276,28,-1.229974358974359,4.095667600631714,False,2025-10-25 19:28:46,0,0.0,0.045736491680145264,0.89274736
10760,277,23,-1.5054834296138646,3.7982535362243652,False,2025-10-25 19:28:51,0,0.0,0.026855897158384323,0.89251759
10780,278,20,-1.9103841844478784,2.6455025672912598,False,2025-10-25 19:28:57,0,0.0,0.0333867147564888,0.89231779
10819,279,39,-0.9595808111923674,6.336196660995483,False,2025-10-25 19:29:04,0,0.0,0.033513009548187256,0.89192818
10861,280,42,1.1150875019767015,8.225815296173096,True,2025-10-25 19:29:13,0,0.0,0.10547074675559998,0.8915086
10890,281,29,-1.3033978481543058,4.360427618026733,False,2025-10-25 19:29:18,0,0.0,0.028154414147138596,0.89121889
10920,282,30,-1.1905648933642923,3.6857917308807373,False,2025-10-25 19:29:23,0,0.0,0.03386354446411133,0.89091919
10962,283,42,-1.0574062604062604,7.307430267333984,False,2025-10-25 19:29:31,0,0.0,0.019007813185453415,0.89049961
10987,284,25,-1.4891637557024928,3.8124423027038574,False,2025-10-25 19:29:35,0,0.0,0.0304553359746933,0.89024986
11025,285,38,-1.795582301655876,88.3231873512268,False,2025-10-25 19:31:05,0,0.0,0.03921827673912048,0.88987024
11052,286,27,-1.2520660400349657,3.9680724143981934,False,2025-10-25 19:31:10,0,0.0,0.039142679423093796,0.88960051
11099,287,47,1.1736632759957086,11.248762369155884,True,2025-10-25 19:31:23,0,0.0,0.027355913072824478,0.88913098
11125,288,26,-1.62,3.426616668701172,False,2025-10-25 19:31:27,0,0.0,0.02413228154182434,0.88887124
11168,289,43,-1.0996101068309592,7.096332311630249,False,2025-10-25 19:31:35,0,0.0,0.030420685186982155,0.88844167
11192,290,24,-1.399746262746263,3.4036223888397217,False,2025-10-25 19:31:39,0,0.0,0.054621677845716476,0.88820191
11220,291,28,1.295141094156326,5.616847991943359,True,2025-10-25 19:31:46,0,0.0,0.15251487493515015,0.8879221900000001
11259,292,39,-0.9180323084964626,5.938376188278198,False,2025-10-25 19:31:53,0,0.0,0.035463597625494,0.88753258
11303,293,44,-0.968397867642107,8.939561367034912,False,2025-10-25 19:32:03,0,0.0,0.031237097457051277,0.88709302
11339,294,36,1.2999178842897612,6.742884635925293,True,2025-10-25 19:32:10,0,0.0,0.19814397394657135,0.88673338
11397,295,58,-0.992365960247633,14.761502027511597,False,2025-10-25 19:32:26,0,0.0,0.05190778896212578,0.88615396
11438,296,41,-1.3248983124344071,8.741561889648438,False,2025-10-25 19:32:36,0,0.0,0.04159203916788101,0.8857443700000001
11475,297,37,-1.143730927956609,7.1000988483428955,False,2025-10-25 19:32:44,0,0.0,0.05029941350221634,0.88537474
11585,298,110,-1.2451345833626226,37.27515172958374,False,2025-10-25 19:33:22,0,0.0,0.02587686851620674,0.88427584
11622,299,37,-1.368519009578962,6.341413259506226,False,2025-10-25 19:33:29,0,0.0,0.04202698543667793,0.88390621
11651,300,29,1.485283820961401,4.586839914321899,True,2025-10-25 19:33:35,0,0.0,0.16292087733745575,0.8836165
11696,301,45,-1.3200409404876265,11.789107084274292,False,2025-10-25 19:33:48,0,0.0,0.06771598756313324,0.88316695
11726,302,30,-1.4818917815930202,4.443494081497192,False,2025-10-25 19:33:53,0,0.0,0.029637480154633522,0.88286725
11745,303,19,-1.977,2.246645927429199,False,2025-10-25 19:33:57,0,0.0,0.033328767865896225,0.88267744
11788,304,43,-0.8983316494570193,8.550720930099487,False,2025-10-25 19:34:06,0,0.0,0.029886433854699135,0.88224787
11823,305,35,1.2356205474315711,5.98946475982666,True,2025-10-25 19:34:13,0,0.0,0.04326745867729187,0.88189822
11872,306,49,-1.3228116923476732,11.8582763671875,False,2025-10-25 19:34:26,0,0.0,0.032945822924375534,0.88140871
11904,307,32,-1.6656057252239032,5.467269420623779,False,2025-10-25 19:34:32,0,0.0,0.043028414249420166,0.88108903
11937,308,33,-1.635891630620954,6.399279356002808,False,2025-10-25 19:34:40,0,0.0,0.03111688792705536,0.88075936
11971,309,34,-1.1689005847953216,6.439615726470947,False,2025-10-25 19:34:48,0,0.0,0.04471062123775482,0.8804197
12028,310,57,-1.9174334334297976,95.58442616462708,False,2025-10-25 19:36:24,0,0.0,0.05416714400053024,0.87985027
12054,311,26,-1.3047623832831272,4.039436340332031,False,2025-10-25 19:36:30,0,0.0,0.022224435582756996,0.87959053
12093,312,39,-1.1326267797152454,6.82168436050415,False,2025-10-25 19:36:38,0,0.0,0.028827331960201263,0.8792009199999999
12143,313,50,-1.024340797994508,9.892897367477417,False,2025-10-25 19:36:49,0,0.0,0.023322654888033867,0.87870142
12174,314,31,-1.8121552362746114,5.180042266845703,False,2025-10-25 19:36:55,0,0.0,0.026718616485595703,0.87839173
12225,315,51,-1.0499074606130678,14.306805610656738,False,2025-10-25 19:37:10,0,0.0,0.04925040528178215,0.87788224
12259,316,34,-1.4214905449207111,6.980206489562988,False,2025-10-25 19:37:19,0,0.0,0.031000975519418716,0.87754258
12287,317,28,-1.1502387437124282,5.363532543182373,False,2025-10-25 19:37:25,0,0.0,0.022651102393865585,0.87726286
12331,318,44,1.3140948273552044,17.04483962059021,True,2025-10-25 19:37:44,0,0.0,0.02271612174808979,0.8768233
12372,319,41,-1.4553201233298478,9.146657943725586,False,2025-10-25 19:37:54,0,0.0,0.026680022478103638,0.87641371
12409,320,37,-1.3715707040965817,18.62140727043152,False,2025-10-25 19:38:14,0,0.0,0.03229020535945892,0.87604408
12463,321,54,-0.9033418173781232,12.601483821868896,False,2025-10-25 19:38:28,0,0.0,0.05661246180534363,0.8755046200000001
12489,322,26,-1.0721553463388651,7.977594614028931,False,2025-10-25 19:38:37,0,0.0,0.031750671565532684,0.87524488
12524,323,35,-1.889864071526146,6.126343011856079,False,2025-10-25 19:38:45,0,0.0,0.07421651482582092,0.87489523
12559,324,35,-1.8543784182947642,5.075145483016968,False,2025-10-25 19:38:51,0,0.0,0.028835395351052284,0.8745455799999999
12586,325,27,1.3130242272347536,3.4591283798217773,True,2025-10-25 19:38:55,0,0.0,0.17852072417736053,0.8742758500000001
12628,326,42,-1.0474215714422432,10.406296014785767,False,2025-10-25 19:39:06,0,0.0,0.04452580586075783,0.87385627
12659,327,31,-1.5374006511567533,3.926701307296753,False,2025-10-25 19:39:11,0,0.0,0.03581620380282402,0.87354658
12689,328,30,-1.4323990725983553,4.613527536392212,False,2025-10-25 19:39:16,0,0.0,0.046887464821338654,0.87324688
12718,329,29,-1.3401713170226852,3.249060869216919,False,2025-10-25 19:39:22,0,0.0,0.04347208887338638,0.8729571700000001
12749,330,31,-1.499760939178422,3.9536263942718506,False,2025-10-25 19:39:27,0,0.0,0.035592637956142426,0.87264748
12786,331,37,1.4603208318356233,6.277725696563721,True,2025-10-25 19:39:34,0,0.0,0.11705603450536728,0.87227785
12823,332,37,-1.1985949157634161,9.08926272392273,False,2025-10-25 19:39:45,0,0.0,0.13460977375507355,0.87190822
12846,333,23,-1.4395934600833755,3.5178887844085693,False,2025-10-25 19:39:50,0,0.0,0.09308136999607086,0.87167845
12898,334,52,-1.1149831898318985,16.74459719657898,False,2025-10-25 19:40:08,0,0.0,0.07481010258197784,0.87115897
13035,335,137,-1.1512830648347734,107.41437149047852,False,2025-10-25 19:41:57,0,0.0,0.031400248408317566,0.86979034
13065,336,30,-1.4595875592546077,9.311626672744751,False,2025-10-25 19:42:08,0,0.0,0.029903102666139603,0.86949064
13099,337,34,-1.4103345165868721,7.759519100189209,False,2025-10-25 19:42:16,0,0.0,0.0507320798933506,0.86915098
13148,338,49,1.5060807837027688,16.11543893814087,True,2025-10-25 19:42:34,0,0.0,0.09947693347930908,0.8686614699999999
13192,339,44,-1.221183809538633,10.308923244476318,False,2025-10-25 19:42:46,0,0.0,0.03927682340145111,0.86822191
13229,340,37,-1.2863092037488775,5.693238258361816,False,2025-10-25 19:42:52,0,0.0,0.041646264493465424,0.86785228
13257,341,28,-1.4230035496957405,5.832815170288086,False,2025-10-25 19:42:59,0,0.0,0.030005604028701782,0.8675725599999999
13291,342,34,-1.4079483553334267,5.799896717071533,False,2025-10-25 19:43:06,0,0.0,0.032959967851638794,0.8672329
13333,343,42,-1.1182378094492411,8.893438577651978,False,2025-10-25 19:43:16,0,0.0,0.04642995446920395,0.86681332
13360,344,27,-1.5538517753824572,2.8233633041381836,False,2025-10-25 19:43:20,0,0.0,0.03570334613323212,0.86654359
13397,345,37,-1.6013113684414544,8.180186986923218,False,2025-10-25 19:43:29,0,0.0,0.02688349038362503,0.86617396
13494,346,97,-0.8073916623777664,20.797728538513184,False,2025-10-25 19:43:51,0,0.0,0.059763699769973755,0.86520493
13548,347,54,-0.9893054584552123,12.392996072769165,False,2025-10-25 19:44:04,0,0.0,0.02972622960805893,0.86466547
13578,348,30,-1.2836026623188885,4.315122127532959,False,2025-10-25 19:44:09,0,0.0,0.023607777431607246,0.86436577
13611,349,33,-1.327721332215906,3.143129587173462,False,2025-10-25 19:44:13,0,0.0,0.04054814577102661,0.8640361
13627,350,16,-1.828,1.4671471118927002,False,2025-10-25 19:44:15,0,0.0,0.026523465290665627,0.8638762600000001
13683,351,56,-0.8847315436241612,6.376904487609863,False,2025-10-25 19:44:24,0,0.0,0.03730923309922218,0.86331682
13722,352,39,-1.1109472214397884,4.886218309402466,False,2025-10-25 19:44:29,0,0.0,0.029787184670567513,0.8629272100000001
13762,353,40,1.9003965383899288,3.948277235031128,True,2025-10-25 19:44:34,0,0.0,0.0611673966050148,0.86252761
13802,354,40,-0.9261986602017801,4.239959239959717,False,2025-10-25 19:44:39,0,0.0,0.026986725628376007,0.86212801
13841,355,39,-0.9752469717948472,8.331818580627441,False,2025-10-25 19:44:47,0,0.0,0.03117896057665348,0.8617384
13868,356,27,-1.2222346759685319,4.095518350601196,False,2025-10-25 19:44:53,0,0.0,0.04146444797515869,0.86146867
13896,357,28,-1.456872759856631,3.6589791774749756,False,2025-10-25 19:44:57,0,0.0,0.03458835184574127,0.8611889500000001
13922,358,26,-1.1306066808905784,2.6210825443267822,False,2025-10-25 19:45:01,0,0.0,0.018103858456015587,0.86092921
13970,359,48,-1.1424734364263405,7.421880722045898,False,2025-10-25 19:45:09,0,0.0,0.024977877736091614,0.86044969
13994,360,24,-1.4655001086257866,2.584608316421509,False,2025-10-25 19:45:12,0,0.0,0.03851921483874321,0.86020993
14043,361,49,1.628439891564316,104.6815755367279,True,2025-10-25 19:46:57,0,0.0,0.15481016039848328,0.85972042
14079,362,36,1.904093077203933,6.64569091796875,True,2025-10-25 19:47:06,0,0.0,0.08802624046802521,0.85936078
14117,363,38,-1.0035653637158233,7.112710952758789,False,2025-10-25 19:47:15,0,0.0,0.04634664207696915,0.85898116
14134,364,17,-1.6579114297515785,5.089341402053833,False,2025-10-25 19:47:22,0,0.0,0.07298308610916138,0.85881133
14170,365,36,-1.485962414402521,6.003679037094116,False,2025-10-25 19:47:30,0,0.0,0.02385520190000534,0.85845169
14193,366,23,-1.5073846761156435,3.3117363452911377,False,2025-10-25 19:47:36,0,0.0,0.031577128916978836,0.85822192
14232,367,39,-1.2049289608291027,6.214165687561035,False,2025-10-25 19:47:43,0,0.0,0.0651952251791954,0.85783231
14266,368,34,-1.803379052099576,11.499739170074463,False,2025-10-25 19:47:56,0,0.0,0.0354924201965332,0.85749265
14321,369,55,-0.9645650566115492,12.248394012451172,False,2025-10-25 19:48:10,0,0.0,0.03397682309150696,0.8569432
14356,370,35,-1.3645496618586244,12.221506834030151,False,2025-10-25 19:48:24,0,0.0,0.03230498358607292,0.8565935499999999
14394,371,38,-1.4571684123424111,9.797931671142578,False,2025-10-25 19:48:36,0,0.0,0.02405584789812565,0.85621393
14429,372,35,-1.2693860555958718,5.766399621963501,False,2025-10-25 19:48:44,0,0.0,0.023861492052674294,0.85586428
14478,373,49,-0.9923677212403886,12.951513051986694,False,2025-10-25 19:48:57,0,0.0,0.016201958060264587,0.85537477
14512,374,34,-1.4760688846715346,5.250208377838135,False,2025-10-25 19:49:04,0,0.0,0.03286067023873329,0.85503511
14546,375,34,-1.1550754892187522,5.76736044883728,False,2025-10-25 19:49:11,0,0.0,0.030722375959157944,0.85469545
14568,376,22,-1.415756395072857,3.210101842880249,False,2025-10-25 19:49:15,0,0.0,0.026100870221853256,0.85447567
14604,377,36,-1.3263746371798755,7.912376165390015,False,2025-10-25 19:49:24,0,0.0,0.08624497056007385,0.85411603
14621,378,17,-1.5815125753481605,2.053537130355835,False,2025-10-25 19:49:27,0,0.0,0.026763319969177246,0.8539462
14654,379,33,-1.3982893366405305,5.128266096115112,False,2025-10-25 19:49:34,0,0.0,0.02128654532134533,0.85361653
14685,380,31,-1.4950510620890383,4.5360918045043945,False,2025-10-25 19:49:39,0,0.0,0.03962884098291397,0.85330684
14718,381,33,-1.4248704627444249,4.844818115234375,False,2025-10-25 19:49:45,0,0.0,0.05413771793246269,0.85297717
14750,382,32,1.581788964833375,6.44964337348938,True,2025-10-25 19:49:52,0,0.0,0.13949313759803772,0.85265749
14776,383,26,-1.6648505782051777,4.289455413818359,False,2025-10-25 19:49:58,0,0.0,0.04180753603577614,0.85239775
14828,384,52,-0.9282570965525532,16.2488272190094,False,2025-10-25 19:50:15,0,0.0,0.04546554759144783,0.85187827
14849,385,21,-1.7985481084846624,3.2279975414276123,False,2025-10-25 19:50:19,0,0.0,0.022884894162416458,0.8516684800000001
14904,386,55,-1.4150446822029559,12.243578672409058,False,2025-10-25 19:50:33,0,0.0,0.06922413408756256,0.85111903
14921,387,17,-1.8475714285714286,2.8370912075042725,False,2025-10-25 19:50:37,0,0.0,0.10585732012987137,0.8509492
14957,388,36,-1.2641339558597766,16.483182907104492,False,2025-10-25 19:50:55,0,0.0,0.025560181587934494,0.85058956
14988,389,31,-1.1293553190218277,4.780282258987427,False,2025-10-25 19:51:01,0,0.0,0.10709305107593536,0.85027987
15056,390,68,1.3981829964354298,93.97473216056824,True,2025-10-25 19:52:36,0,0.0,0.039854731410741806,0.84960055
15091,391,35,-0.982864601547234,4.901544570922852,False,2025-10-25 19:52:43,0,0.0,0.06275971978902817,0.8492509
15125,392,34,-1.3851735960255138,5.440346956253052,False,2025-10-25 19:52:50,0,0.0,0.0815620869398117,0.84891124
15159,393,34,-1.0688351751805945,5.3742454051971436,False,2025-10-25 19:52:56,0,0.0,0.0338013656437397,0.84857158
15182,394,23,-1.5066270453113968,6.023735284805298,False,2025-10-25 19:53:05,0,0.0,0.04438792169094086,0.84834181
15206,395,24,-1.1761137062777713,3.263718843460083,False,2025-10-25 19:53:09,0,0.0,0.03535788878798485,0.84810205
15245,396,39,1.5518502885874526,6.763704776763916,True,2025-10-25 19:53:18,0,0.0,0.1987176239490509,0.84771244
15292,397,47,-0.8250503159302409,15.038673877716064,False,2025-10-25 19:53:34,0,0.0,0.07291869074106216,0.8472429100000001
15323,398,31,-1.609955963448539,4.974403381347656,False,2025-10-25 19:53:41,0,0.0,0.04658271372318268,0.84693322
15374,399,51,-1.4416681433466683,10.750504493713379,False,2025-10-25 19:53:54,0,0.0,0.014013033360242844,0.8464237299999999
15434,400,60,-1.1194061527601444,17.31226420402527,False,2025-10-25 19:54:13,0,0.0,0.03674973174929619,0.84582433
15452,401,18,-1.676080834381674,2.235321044921875,False,2025-10-25 19:54:17,0,0.0,0.039586834609508514,0.84564451
15496,402,44,-1.0023556600007102,10.250505924224854,False,2025-10-25 19:54:29,0,0.0,0.0496467724442482,0.84520495
15525,403,29,-1.3564785724733073,4.236366033554077,False,2025-10-25 19:54:34,0,0.0,0.0320940762758255,0.84491524
15556,404,31,-1.934264612029428,4.831022262573242,False,2025-10-25 19:54:40,0,0.0,0.03122022934257984,0.84460555
15584,405,28,-1.5160935730935732,4.218845367431641,False,2025-10-25 19:54:45,0,0.0,0.14560770988464355,0.84432583
15639,406,55,1.1805313707401466,13.124855518341064,True,2025-10-25 19:55:00,0,0.0,0.03548802062869072,0.84377638
15718,407,79,-1.2672132343256357,21.25899028778076,False,2025-10-25 19:55:22,0,0.0,0.029930345714092255,0.84298717
15741,408,23,-1.5736814771497492,3.351895332336426,False,2025-10-25 19:55:26,0,0.0,0.02415698766708374,0.8427574
15769,409,28,-0.9409670373998733,3.80894136428833,False,2025-10-25 19:55:31,0,0.0,0.03465869650244713,0.84247768
15799,410,30,-1.4605612503098726,7.472634315490723,False,2025-10-25 19:55:40,0,0.0,0.057458266615867615,0.84217798
15849,411,50,1.435963209261675,8.31799864768982,True,2025-10-25 19:55:49,0,0.0,0.042324502021074295,0.84167848
15883,412,34,-1.4454675695228871,4.844591856002808,False,2025-10-25 19:55:55,0,0.0,0.03317909687757492,0.84133882
15918,413,35,-1.8124715067135522,7.24479341506958,False,2025-10-25 19:56:03,0,0.0,0.09038186818361282,0.8409891700000001
15960,414,42,-1.0873198303868274,6.3968260288238525,False,2025-10-25 19:56:11,0,0.0,0.06692613661289215,0.84056959
16029,415,69,-1.2601115557589209,127.44399785995483,False,2025-10-25 19:58:19,0,0.0,0.07189834117889404,0.83988028
16057,416,28,-1.5120044119735734,6.44673752784729,False,2025-10-25 19:58:27,0,0.0,0.060432057827711105,0.83960056
16094,417,37,-1.1235119421522863,6.1570165157318115,False,2025-10-25 19:58:34,0,0.0,0.027144871652126312,0.83923093
16126,418,32,-1.5551695234441616,4.902713298797607,False,2025-10-25 19:58:40,0,0.0,0.051282331347465515,0.83891125
16166,419,40,-0.9806657455194894,6.0036773681640625,False,2025-10-25 19:58:47,0,0.0,0.035382673144340515,0.83851165
16213,420,47,1.499012472790555,13.174832105636597,True,2025-10-25 19:59:01,0,0.0,0.042755261063575745,0.83804212
16256,421,43,-1.2132837899996505,9.376890897750854,False,2025-10-25 19:59:12,0,0.0,0.03461192548274994,0.83761255
16285,422,29,-1.2300208124071756,4.740490198135376,False,2025-10-25 19:59:18,0,0.0,0.08315883576869965,0.83732284
16317,423,32,-1.7316399296003513,11.169178247451782,False,2025-10-25 19:59:30,0,0.0,0.038980625569820404,0.83700316
16354,424,37,-1.1400130502586194,5.8341288566589355,False,2025-10-25 19:59:37,0,0.0,0.11426734179258347,0.83663353
16373,425,19,-1.598846659743856,2.153768301010132,False,2025-10-25 19:59:40,0,0.0,0.03509337455034256,0.83644372
16414,426,41,-0.8798853489336248,7.748563766479492,False,2025-10-25 19:59:49,0,0.0,0.0428176075220108,0.83603413
16454,427,40,-0.9449728842154576,16.338286638259888,False,2025-10-25 20:00:06,0,0.0,0.030753888189792633,0.83563453
16490,428,36,1.3019599764204082,8.591243267059326,True,2025-10-25 20:00:17,0,0.0,0.18562158942222595,0.83527489
16518,429,28,1.285288499950065,6.0755205154418945,True,2025-10-25 20:00:26,0,0.0,0.16264115273952484,0.83499517
16554,430,36,-1.2680741082490528,8.055985927581787,False,2025-10-25 20:00:36,0,0.0,0.07863914221525192,0.83463553
16594,431,40,-1.4630109262346327,14.452598094940186,False,2025-10-25 20:00:55,0,0.0,0.02136632241308689,0.83423593
16637,432,43,-1.2429202226345084,11.590552568435669,False,2025-10-25 20:01:08,0,0.0,0.044152937829494476,0.83380636
16663,433,26,-1.2007588427389737,4.634804725646973,False,2025-10-25 20:01:15,0,0.0,0.06779544055461884,0.83354662
16697,434,34,-1.1646391851284164,6.906404972076416,False,2025-10-25 20:01:24,0,0.0,0.042462002485990524,0.83320696
16730,435,33,-0.9279551584016609,10.191120147705078,False,2025-10-25 20:01:36,0,0.0,0.078523188829422,0.83287729
16769,436,39,-1.1236318044105649,8.314298391342163,False,2025-10-25 20:01:46,0,0.0,0.05614164099097252,0.8324876800000001
16804,437,35,-1.4287195741996728,6.955553770065308,False,2025-10-25 20:01:55,0,0.0,0.05750745162367821,0.83213803
16841,438,37,-1.598266940590129,8.27865982055664,False,2025-10-25 20:02:04,0,0.0,0.0518927238881588,0.8317684000000001
16866,439,25,-1.3037848026555192,8.696060180664062,False,2025-10-25 20:02:14,0,0.0,0.04637756198644638,0.83151865
16898,440,32,-1.336265315981594,6.500625133514404,False,2025-10-25 20:02:22,0,0.0,0.02700461819767952,0.83119897
16928,441,30,-1.6558481634398259,5.927948951721191,False,2025-10-25 20:02:30,0,0.0,0.08214385062456131,0.83089927
16972,442,44,1.4515347971105792,10.28958010673523,True,2025-10-25 20:02:41,0,0.0,0.034065037965774536,0.83045971
16999,443,27,-1.4354432742714294,5.295141696929932,False,2025-10-25 20:02:48,0,0.0,0.13693539798259735,0.83018998
17031,444,32,1.2701365490038776,70.74334812164307,True,2025-10-25 20:04:00,0,0.0,0.10665973275899887,0.8298703000000001
17060,445,29,-1.3080675681470562,5.155705213546753,False,2025-10-25 20:04:08,0,0.0,0.08555730432271957,0.82958059
17112,446,52,-1.406845844046614,8.923080205917358,False,2025-10-25 20:04:18,0,0.0,0.041279248893260956,0.82906111
17137,447,25,-1.6173733965538126,3.3060450553894043,False,2025-10-25 20:04:22,0,0.0,0.09889771789312363,0.82881136
17184,448,47,-1.2016119784995152,10.337042331695557,False,2025-10-25 20:04:34,0,0.0,0.03630884736776352,0.8283418300000001
17223,449,39,-1.4248377477927703,5.652604103088379,False,2025-10-25 20:04:41,0,0.0,0.07115302979946136,0.82795222
17262,450,39,-1.0821305303962132,4.589200258255005,False,2025-10-25 20:04:46,0,0.0,0.08194182068109512,0.82756261
17289,451,27,-1.6000000000000003,2.807244062423706,False,2025-10-25 20:04:50,0,0.0,0.06546824425458908,0.82729288
17317,452,28,-1.4938009605656686,4.273267984390259,False,2025-10-25 20:04:55,0,0.0,0.06244702637195587,0.82701316
